date,rating,userName,review,title,isEdited,app_name,app_id,developerResponse
2021-03-28 18:56:05,1,sslivins,The app is so close to being good but they didn’t put in the extra 30 seconds of effort to integrate with iPhone wallet so instead they are asking their users to manually copy their credit card info into there app. What could have taken less than 3 seconds now requires several minutes and is error prone.  I’m sure their abandonment rate is super high and they don’t understand why...So disappointing.  I won’t be using this app until this is fixed.,No Apple Pay or iPhone wallet payment integration,False,toast-takeout-delivery,1362180579,
2020-07-04 19:43:32,4,Idk random fan,"I use it everyday basically, but now when I try to tap my food options my taps weren’t registering no matter how often I refresh the app. Update: turns out the place I tried to order from was closed (4th of July) I wish the app told me that it was closed so I wouldn’t go through the trouble to make it work",I would give it five stars,False,toast-takeout-delivery,1362180579,
2021-06-06 20:28:48,1,Mongoos150,"Every time I attempt to create an account, I get all the way to the end of the process, after creating a password, and the app says “Unable to create an account at this time.” I have people arriving in 30 minutes and the restaurant only uses Toast for accepting pickup orders. 

So instead I am now driving over to the restaurant, will place an order there and will wait in my car for a half hour. If they even allow me to place a takeout order in person.

Thanks a lot Toast.",Terrible. Can’t create account.,False,toast-takeout-delivery,1362180579,
2021-11-01 14:10:03,1,globalneighbor,"I just ordered using this app at a local bakery while I sat in the restaurant.  When ordering, I was only given the option for “ASAP” pickup, but the app automatically assigned “ASAP” to be 20 minutes from the time of the order. The people who came in off the street to order got their food MUCH faster. Also, the app doesn’t alert when the order is ready, despite notification settings turned on. Not worth it.",No notifications. Ordering online or in person is faster,False,toast-takeout-delivery,1362180579,
2021-09-09 17:32:24,2,D. Wiley,"I placed a pick up order yesterday at a restaurant that wasn’t elven open! Of course, I didn’t discover that until I arrived and tried to open the door and found it locked. I ordered lunch and they open at 4… but not until the next day!! So… closed both that day and that hour but it let me place the order anyway! The restaurant made it right, but it was still annoying and a waste of my time and gas.",Not up to date,False,toast-takeout-delivery,1362180579,
2019-11-19 17:02:00,5,Knousuk,Toast makes ordering our lunches an ease. We can schedule a time we want it to be prepared and it is always done. It has also made me try places I didn’t know where even around. I found one of my new favorite places on this app. Happy so far.,Makes ordering an ease.,False,toast-takeout-delivery,1362180579,
2020-12-08 21:46:29,1,EA Lee,"I hate this app. There are better take out apps. First, they calculate tip after tax, WRONG!! Never calculate tip post-tax. Obviously, if you don’t mind then go for it.  Too many limitations. Even when you type in restaurant name, unless you choose exact city or city within a range (Not sure exact mile range) restaurants won’t appear. Can’t save favorite restaurants. Only re-order exact previous order. I really wish restaurants would use other apps for takeout.",Wish restaurants would use another app for takeout,False,toast-takeout-delivery,1362180579,
2020-06-19 11:59:59,4,Sgt.Rock,"Easy to order, pay and the ability to add a tip. However, maybe the shop’s decision but either way, we would find the process more efficient if we could order multiples of the same item at once and/or in the Cart. Thank you.",Successful use. Ability To Change Item’s Quantity?,False,toast-takeout-delivery,1362180579,
2020-11-25 07:44:19,1,r8erz,"Caveat Emptor: I put in an order for pick-up at a local restaurant, and when I drove over there the restaurant was closed.  The only thing in the order screen of the app is the phone number for the restaurant, which I called multiple times and got the restaurants recorded message.  When I put in a help ticket with the Toast support they responded that they could not verify the restaurant was closed, and I should contact the restaurant directly if I want a refund. Buyer beware!",Be careful - they took my money and won’t refund,False,toast-takeout-delivery,1362180579,
2020-09-04 15:51:54,4,JulieHM,I rated this only 4 stars as one or two local restaurants who use Toasttab for online ordering doesn’t have this feature on the app. Now it could be the restaurant but wouldn’t you think if you log into your account online that it would be recognized via the app as my other online orders show up,Good app,False,toast-takeout-delivery,1362180579,
2020-05-09 15:00:51,1,E G Bain,"Trying to set up app and typed in incorrect address. App won’t let me change address. AND it will ONLY tell me that there’s no restaurants near me that use the app. It’s correct that there’s none nearby, but that doesn’t stop me from driving to my favorite to PICKUP food!  Tried to see how to close account since it won’t get past telling me that there’s no restaurants nearby and it tells me to email them and they would assist me. Unfortunately, there’s no email link or address!!!!
I need assistance please!!!!!!",Help!!!!,False,toast-takeout-delivery,1362180579,
2020-12-22 16:58:36,5,electrotechnic,Works excellently but wish there were ability to ADD to convenient “Get It Again” feature for when an item is unavailable in a particular flavor rather than fully omit that item.,Excellent; wish list: add to “Get It Again”,False,toast-takeout-delivery,1362180579,
2020-05-02 22:45:08,3,dan-alt,"Okay app, I hate having to have a million different takeout apps like this based on whichever restaurant I’m ordering from. Toast isn’t significantly different from other takeout apps but my main gripe is that it’s so difficult to set the order for a future time. It should ideally be something you choose both when selecting a restaurant and then again can review and confirm at checkout.",Meh,False,toast-takeout-delivery,1362180579,
2019-06-28 01:31:28,1,DamnableNook,"I live three blocks from a restaurant I know uses Toast for takeout orders. I know this because I’ve used the web app before, and I see their point-of-sale system with the Toast logo. Yet when I put in my address, it says there are no restaurants that use Toast near me. I then change my address to be the city itself, and still no results. Then I change my address to the city of San Francisco and *still* no results. So if you don’t want to order food, do have the food ordering app for you.",Useless app,False,toast-takeout-delivery,1362180579,
2021-05-13 21:33:22,1,Underfire319,"I have spent the last 3 days trying to register an account with this overrated piece of bloatware. Every time I get to the ""create a password"" step, it crashes. ""Whoops! Sorry, but we couldn't make Ann account for you at this time"" and you can't try again without fully closing the app and restarting. I've got like 20 different text messages all with verification codes from this hot mess and no way to order my food! Steer clear until they fix this dumpster fire...",Complete and utter trash,False,toast-takeout-delivery,1362180579,
2021-09-01 03:33:53,2,AReallyGoodNickname,"While functionally this app has a nice interface and  places the order, it somehow fails to connect the checkout with completing the order. Every restaurant I have used this for has had an issue. I’ve inquired with support to see if it is just inability to cover proper training at every restaurant or integration with secondary food providers is just too limited to effectively communicate.",Disconnected from restaurant for ordering take out or delivery,False,toast-takeout-delivery,1362180579,
2020-04-12 12:20:54,3,SaveResults,"I use the app to place my order and it works well. However the “alerts” telling me when my order will be ready are useless. I pick up my food about 15 minutes after placing the order. An hour later I get an alert saying it is ready. Yesterday, the alert came six hours after I had picked it up.",Ordering fine; alerts useless,False,toast-takeout-delivery,1362180579,
2021-01-22 20:18:31,2,Brian The App Reviewer,"Every time you use it you have to re-select delivery since it defaults to takeout. The app should remember your preferences but it doesn’t. This has led me multiple times to realize my food isn’t being delivered but is instead cooling off at a restaurant downtown. So, it’s get in a car, find a parking spot, walk , pick it up, go home. It seems trivial to complain about but no other food app has caused me this much irritation.",Flawed UX,False,toast-takeout-delivery,1362180579,
2021-01-15 16:26:20,5,DByummy866,I downloaded this app so I could order from Atlantic poke but there’s a ton of other places on this app! I have only ordered from Atlantic poke but it’s so easy it’s like I can get my order done in half a second because generally I order the same thing. I’m loving it LOL,Poke AND,False,toast-takeout-delivery,1362180579,
2020-04-02 15:28:00,5,FirePower Coffee Roasters,"This app has really saved a lot of business for us.  We have had a couple of hiccups, but our support has been really quick and we have suggested a change or two.  Great new tool for these trying “virus” times!",FirePower Coffee Roasters use of Toast Takeout App,False,toast-takeout-delivery,1362180579,
2020-09-16 17:41:41,2,gizmoruf,"It’s super convenient to load a previous order, however when I make a couple small changes to the items it doesn’t flow through when making the transaction. I would hope that you enhance this feature and allow customers to load a previous order but make changes to it before submitting.",Edit previous order?,False,toast-takeout-delivery,1362180579,
2020-07-26 22:29:15,1,CMH77,This app is confusing- and nonintuitive. Trying to schedule a pickup is impossible as there is nothing on the checkout page to do that. It is buried at the start. Ordering is a pain because you have to click through three screens to do it and can’t just click from the menu. Finding restaurants is horrible because you can’t search by name WHICH IS SO ANNOYING. This app needs a total overhaul by a user expert. I hate using it.,Confusing and not user friendly,False,toast-takeout-delivery,1362180579,
2020-04-10 16:29:54,4,KBe7975,The only issue I’ve had is when trying to order from Buttermilk Sky Pie Shop I cant alter the quantity of something. Like if I want 2 of the same thing I can’t get that. Have to call or try to email the store. And would be nice if there was a message box to type in with the orders.,Editing quantities,False,toast-takeout-delivery,1362180579,
2020-07-27 21:11:17,5,AppleUser32080,"Really enjoying the service, especially Dogwatch. Wish you had more restaurants that deliver. Please contact some of the great restaurants in Mystic; for example The Oyster Club, Mariner & sister restaurant , S&P, ship daughter, Or in Stonington like WAter Street",Great service. Wish more restaurants would take advantage,False,toast-takeout-delivery,1362180579,
2021-10-23 12:55:53,4,Storman440,It would be nice to setup your credit cards in the app before you go out and use the app. Plus I have a card for personal use and one for business use. Again would be nice to setup before hand then just select the card you want to use.,Payments,False,toast-takeout-delivery,1362180579,
2021-06-19 15:41:21,1,Audiobean,"Tried to pay using apple pay. Whenever I submit to pay, the app asks me to update my information. I put in my information and save and try again. I get the same error message asking me to update information. Tried to update my information outside of payment. Tried again. Same error occurs asking me to update my information. Let me know if this gets fixed and I can try again.",Unable to pay. Asks to update info.,False,toast-takeout-delivery,1362180579,
2020-04-14 21:49:10,2,Trumpet6,"Downloaded the app just to place an order at a specific restaurant. The app would not let me continue in the order saying I did not select all required. However, all required was not visible. The mobile browser and computer browser versions of this app worked to place the order though. Issue with the app itself.",Unable to Order in App; ordered via browser,False,toast-takeout-delivery,1362180579,
2019-08-30 18:01:42,1,hungry 10000000,"This app makes me frustrated. I have been trying to order lunch for a half hour now and every time I go to place order, it tells me to update my personal information. After trying 10 times to update my info, it keeps telling me at the end to up date my info. It’s a never ending cycle. Just waisted my whole lunch break. 
I’m very sad because 5$ off my first experience sounded great until I wasted 5$ of my time to trying to figure out this app. 👎🏼",Frustrating,False,toast-takeout-delivery,1362180579,
2020-10-27 22:06:43,1,reverb09,"I add things to my cart, close the cart, and then can’t get back to the cart? What the heck?

I add things to my cart, make changes, go back to the home screen, add something else to my cart, and that replaces everything in my cart? What the heck?

It’s like the designers of this app have never used a site or app with a shopping cart before. It’s so incredibly frustrating that I keep telling myself it must be a bug, and not how it’s actually designed to work.",Where’s my cart?!,False,toast-takeout-delivery,1362180579,
2021-07-14 00:03:56,5,jesSeaPA,"Love this app but I hate that when I click on a food I can no longer see the picture of it. I’m forced to minimize the screen and go back, and if I do go back I lose any selections/modifications I’ve already made",Enhancement Request,False,toast-takeout-delivery,1362180579,
2021-10-10 23:49:48,1,E.Scribo,"This is a food ordering app which functions as a middle man between you and a restaurant. They don’t need information like your device model and software version, your MAC address, or anything else personal. Super creeper tracking stuff is baked into their consumer terms of service with no easy way to opt out. Yeah, suuuure,,they’ll delete your personal info if you call their 800 number. User beware, they’re collecting and selling your info: a security risk.",Invasive tracking practices,False,toast-takeout-delivery,1362180579,
2021-06-14 02:05:54,5,Bcceedghb,"I have no idea if they fixed everything for everyone’s complaints? But I’ve been using this app for at least 3 months now and I’ve had no issues. Easy, simple, and it’s good. Just give it a chance.",Best app.,False,toast-takeout-delivery,1362180579,
2020-12-31 21:33:30,5,Rgill720,"Granted we only have a single location near us that uses the app, the app itself is super easy to use. It’s perfect for what it’s intended to do. Can’t say enough which apparently I might not have to even be able to submit a review.",Great app!,False,toast-takeout-delivery,1362180579,
2021-02-10 14:10:22,4,Orlovski,"The app works well so far,& the restaurant selection has increased, but could be improved.

Adding Apple Pay, PayPal, or other similar options, would be optimal. Also, a directions link to the restaurant where we’re picking up our food would be helpful.",Take Out Service,False,toast-takeout-delivery,1362180579,
2019-11-06 16:21:29,5,quiet_man,"Used TOAST Take Out at Bella Monte. This app gets your order as you submitted directly to the kitchen bypassing the hostess or whoever takes take out orders in most restaurants. No more mistakes. Once your food is ready, the app sends you a message. No more guessing. Use this app. It’s a no brainer.",Absolutely Perfect,False,toast-takeout-delivery,1362180579,
2021-08-02 22:09:16,5,TDRock,My only caveat is I wish that it had an area to make a note in case you have substitutions or what have you that you need on your order. Otherwise it works well.,Bugs Fixed. Works Well,False,toast-takeout-delivery,1362180579,
2020-05-03 12:12:49,4,Itslaurenx2x,Easy to use and perfect solution for limited contact coffee pick up during the pandemic. I do wish the tip section was easier to see or there was a reminder after you hit submit. I want to support my local barista and feel terrible when I overlook this section .,Coffee in a flash,False,toast-takeout-delivery,1362180579,
2021-04-11 17:26:56,2,Musictothedancer,"Several times I’ve gotten done filling out a whole order on Toast, and when I try to check out it says “Cannot place order”. No explanation about what went wrong.

I ended up going to the place in person and waiting while they made my food, so I know they’re open and taking orders. If something is wrong, can you at least say what it is?","Nice app, when it works",False,toast-takeout-delivery,1362180579,
2020-07-11 14:50:14,5,Dubbsheim,Without a doubt the best user interface and customer experience out of every food delivery and takeout app. Toast is way ahead of the pack and continues to deliver an amazing product. Well done!,10/10 best food app on the market...,False,toast-takeout-delivery,1362180579,
2021-07-07 22:40:46,4,SydneyWilson,"Love the app, with the exception of you can’t customize your pizza with the restaurant that I order from that uses this app. You can add toppings, but you can’t ask to leave anything off. Wish that could be fixed! Otherwise it’s great!",Wish I could give it 5 stars!,False,toast-takeout-delivery,1362180579,
2021-04-10 00:56:01,2,JWullah,"I’ve only successfully used this app once to place a takeout order. After that I continued to get an error message saying the order couldn’t be placed. At first I thought it was the restaurant but this has happened with multiple places. Updated app, reinstalled and updated my iOS with no remedy. Tried the website and it worked fine.",Doesn’t work consistently,False,toast-takeout-delivery,1362180579,
2021-01-24 13:22:00,3,Old Time DJ,"A good app on the whole with a couple omissions:

One of the best things on your menus in the restaurant is the blah blah blah which is missing from the app. My wife loves an omelet with American, bacon and tomatoes and there is no way to order this online.  To start with we’d order the western, subtract onions and peppers and add tomatoes but there isn’t a choice for tomatoes on the add nor a place to leave a note. 

Please include the blah blah blah or tomatoes to the add on the western.",Key Item Missing,False,toast-takeout-delivery,1362180579,
2021-01-14 23:43:12,2,Objectivesea,"The app uses a hidden radius for displaying search results. I live in the suburbs and pickup from restaurants that don’t fall within the app’s radius. Basically that means I can’t use the app for 90% of my orders. I just have to hope that my favorite restaurants link to their Toast web URL so I can order through the browser.
Toast Developers, let your users decide the search radius for pickup orders!",Search is worthless,False,toast-takeout-delivery,1362180579,
2020-01-06 01:01:42,4,haleyrae95,"Less than 10 options in my city and most of them were closed but I had no idea until I checked on Google, even though the app was still about to let me order, so not sure how that would have turned out. Otherwise I like it!",Great app,False,toast-takeout-delivery,1362180579,
2021-08-11 15:57:59,4,Rons 1st teview,"Used it last night for the first time. It was presented as an option with the bill after a delicious dinner at D’Annas Italian restaurant in Bellingham, Wa. All items clearly identified including too with options fir more or less! No more back and forth hassle with credit card!",Great and convenient,False,toast-takeout-delivery,1362180579,
2020-10-17 00:34:12,1,Princesspeachpie,"Buggy app. Freezes on the “signing you up” page. I always have to call restaurants and order over the phone because I have not been able to create an account for months. Every time I see that a restaurant uses this app, I know I’m in for a headache. I tried calling customer support which provided no guidance except to call the restaurant. (I’m a software engineer- it’s not the restaurant’s fault that the toast software is buggy)",Cannot create account,False,toast-takeout-delivery,1362180579,
2020-08-13 22:48:31,2,iPhonePhreakazoid,"Good app, but on my newer iPhone with the current version of the app it briefly flashes the tip screen and then doesn’t allow you to leave a tip as it goes to the finalize order screen.  I have had this happen twice in the last week at two different establishments.

I dislike being the schmuck who doesn’t leave a tip in the era of this pandemic. Please fix this ASAP.  Thanks.",Skips the tip screen,False,toast-takeout-delivery,1362180579,
2020-08-06 16:09:22,1,ufalum88,"I have tried 5 Times now to sign up for this application. It takes all my information and then goes to a screen that says “signing you up“ and then freezes there. I let it sit there for 15 minutes at one time and nothing happened. This shows me that this application does not work well. Further, when you go online for help, you can see that this is geared for the restaurant and not for the diner.",Does not work,False,toast-takeout-delivery,1362180579,
2021-07-15 00:42:24,1,redman319,"This is one of the worst food ordering apps I have used. When I search for a restaurant it tells me there is no such restaurant. Then So far, I can only order from restaurants I have already ordered from or from what it thinks are relevant locations near me. And it frequently will pick a different location from the one I selected if the restaurant has multiple locations. Better off calling it in than using this app.",4.9 stars? Really?,False,toast-takeout-delivery,1362180579,
2021-05-15 02:24:24,3,Mh6788,"I kept getting an error trying to set up payment. Error message wasn’t clear, but turns out American Express isn’t supported.  If your ApplePay is linked to an Amex card that won’t work either.  Setting up a card for payment, you have manually key the info in.  Meh for a 1st experience. 😕","Can’t scan card, no Amex",False,toast-takeout-delivery,1362180579,
2020-08-08 22:46:20,2,darthgunner69,Decent layout and it sounds like the back of house works well based on other reviews but have yet to successfully make an order on multiple phones/accounts and CC’s. There seems to be an authorization issue that I’ve never seen with any other app so we’ve yet to successfully complete a transaction. Until then it’s completely useless on this end...,??,False,toast-takeout-delivery,1362180579,
2021-10-03 00:48:22,1,QuenPradere,"Ordered on the app - didn’t receive the food. Turns out the restaurant was closed even though the app had it listed as open (and let the order go through). 

The app has no customer support option (tells us to call the restaurant, which is not possible given that they are closed). Only customer support I could find online was for the restaurants themselves.",First order and no delivery,False,toast-takeout-delivery,1362180579,
2019-11-18 02:29:38,5,Rich in Danville,"This app is fabulous—easy to use, efficient, and when I get to the restaurant my food is prepared, paid for with tip included, and in a convenient bag for me to take it home with.  Wonderful!!",Easy way to order take out food!,False,toast-takeout-delivery,1362180579,
2021-09-18 14:05:26,5,Heart Wings,"This has been such a great way to support my favorite restaurants during the pandemic and I had no idea how much I needed ordering pickup at my local French bakery, which usually has a long line.",I love this app so much,False,toast-takeout-delivery,1362180579,
2020-11-23 12:13:20,5,HansSchiefelbein,The restaurants and shops I use have a great layout and all the option are there - I've had zero mistakes and I love the convenience of this type of ordering.,Easy and extremely convenient,False,toast-takeout-delivery,1362180579,
2021-08-10 01:52:13,1,timware,"I attempted my first order and a pop-up said I needed to update my profile. So I entered my first and last names my phone number and clicked Save. I tried to order again and the same pop-up displayed and I again filled out my information. I clicked Save and closed the window. Same result, over and over. I gave up and just ordered online via my browser.",App won’t let me update profile or order!,False,toast-takeout-delivery,1362180579,
2021-05-12 23:47:31,1,deeGraYve,"resend pw doesn’t work, creating new account allows you to go through all the way through the registration process with a new email and verify your phone number only to inform you that the phone number is already verified, becoming stuck on error screen w/o any way to going back to the order. Gave up on it and unfortunately didn’t get my order at a restaurant. It is that bad.",frustrating app,False,toast-takeout-delivery,1362180579,
2021-04-06 23:56:55,4,Liesl S,"My one complaint is that descriptions are often cut off at the edge of the screen. There will be a “...” but there is no way to see the rest of the sentence. Lack of description is the biggest flaw I’ve experienced. Overall, a nice app that is easy to use.",Good for local eats,False,toast-takeout-delivery,1362180579,
2020-05-11 22:53:32,5,cooldudeblue102,Used Toast Takeout for the first time tonight. It was super easy to select a restaurant and place an order.  The check out process was super easy as well.  Wish more restaurants would join this app.,Great way to order,False,toast-takeout-delivery,1362180579,
2021-11-06 05:45:15,2,HacksawSA,"I used two or three times, and loved it. Then one day it failed because of of some payment problem which it never explained. I used the exact card it would have used had it worked, no problem. That happened on two separate occasions. After that I uninstalled.","Could have been great, but then it broke",False,toast-takeout-delivery,1362180579,
2020-10-12 23:46:57,3,tsants,Use Toast service all the time - great service. Unfortunately something seems bugged with iOS 14 as it’s clearly running some heavy processes in background   - my Battery Health graph shows Toast app as 61% of battery useage in last 24hrs!!!  Deleted app and now phone is cool and back to normal. Please fix as I love the service. Thanks.,Great service - app killing battery in ios14,False,toast-takeout-delivery,1362180579,
2020-06-03 18:06:52,1,MandyG1081,This app insists on putting in an address that doesn’t even exist! I’ve tried changing it and when I go to checkout it’s the wrong address again! My delivery person was walking all around the block looking for some imaginary place while my food got cold. I tried resetting the app and still same problem. I highly recommend using a web browser and save the space on your mobile device!,WRONG ADDRESS MF!,False,toast-takeout-delivery,1362180579,
2021-10-07 19:31:11,5,bluefrogblues,Yeah so far has been about 95% accurate. Are use it for the local barbecue and have had only a couple of mistakes. Still it is my go to take out or delivery app awesome.,Quick and Easy,False,toast-takeout-delivery,1362180579,
2021-10-25 23:13:08,3,Miles202,Waiting for verification emails can take a few minutes and it’s extremely inconvenient. Email is not a real time messaging service and not appropriate for verifications when they have a cell phone number on file.,They should use SMS rather than email for verification,False,toast-takeout-delivery,1362180579,
2021-08-22 13:11:58,5,Toast is good for takeout,"This is definitely my favorite takeout app ever! It’s so easy to use and it is very reliable. Love that I earn rewards at my favorite restaurants, I actually use the rewards because the earning rates are pretty good. It’s a great app!",Great Take Out App,False,toast-takeout-delivery,1362180579,
2020-12-31 01:09:52,5,aaclark919,Love the concept of using an app for takeout instead of calling in and this app executed it well. Great restaurants and easy navigation! Only problem was some kind of bug prevented me from scheduling a pickup for later.,Love it!,False,toast-takeout-delivery,1362180579,
2021-07-25 16:07:39,1,Mr.Rintrah,"Fake delivery option. They charge you, but say they can’t refund if your food never arrives. Instead they say to call the restaurant. If the restaurant does not pick up their phone, they will tell you there’s nothing they can do. Don’t offer delivery if you can’t deliver. Not worth the risk to order through someone who outsources responsibility and customer service, while being happy to swipe your card.",Trash delivery,False,toast-takeout-delivery,1362180579,
2021-02-05 01:27:27,5,varo31497,"After using this app to order from restaurants around me, I have genuinely grown to love it. It’s easy to use and in my opinion beats others like Uber Eats and GrubHub. Would definitely recommend to a friend!",Best app for takeout!,False,toast-takeout-delivery,1362180579,
2020-10-20 23:01:15,1,jade225,"My biggest issue with the app is that it should allow for the user’s FULL address to be stored. The app stores everything but my apartment number. Every time I use it, I must enter my apartment number manually. If I forget to enter that info, my delivery gets screwed up. No other food delivery app is this haphazard with your address info. If the app can store EVERYTHING ELSE, store my full address. It’s almost 2021 for Pete’s sake!",App won’t store apartment info,False,toast-takeout-delivery,1362180579,
2021-09-11 22:30:27,4,Ohana2304,"Great app, a little klunky sometimes. I wish there was a cancellation option because sometimes I accidentally order for right now instead of scheduling it in the future.",Great except no cancellation option,False,toast-takeout-delivery,1362180579,
2020-05-05 14:48:47,2,blondesmp28,"I can’t select when I want to pick up my food or what time I’d like for it to be delivered. I also select all of the items that require selecting when trying to add to cart and it won’t let me - keeps saying I haven’t selected everything when there’s nothing left to pick. 

I’m not sure what’s going on - idea is great execution is problematic.",Glitch in ordering,False,toast-takeout-delivery,1362180579,
2020-03-29 17:26:12,1,gray-pup,"I’m stuck on the screen where it prompts you to use your current location, enter an address, or search for a restaurant. Clicking the search box does nothing. Entering my address does nothing. Clicking “use my current location” prompts me to click the same button again. I can’t view any restaurants or place any orders. Hope this gets fixed!",Current version doesn’t work,False,toast-takeout-delivery,1362180579,
2021-10-13 17:24:02,1,jj_nyc_review,"I don’t know why restaurants use this app. It doesn’t remember any of your previous choices on dishes (like all the other apps do), it constantly resets to “pickup” instead of delivery, has a UX Loop when you click through from a restaurant which won’t allow you to enter your address - I really hate this app and only use it because it is the only one used by a restaurant I love. DESIGNERS: please fix it!!",Worst UX design ever,False,toast-takeout-delivery,1362180579,
2020-04-22 20:50:02,5,diddyaddyii,Easy way to place an order. Phone number at bottom of order allows you to call so you can add or change something.,"Easy, peasy",False,toast-takeout-delivery,1362180579,
2020-05-18 14:37:16,1,0403weber,Tried to place an order multiple times using multiple cards because it kept saying the card was invalid. Turns out the orders (5 of the same) we actually placed but you don’t receive a confirmation email and the only way I knew they were placed was because of the transactions on my card. Get it together!,Says card can’t be processed and then takes the order,False,toast-takeout-delivery,1362180579,
2021-08-20 18:09:37,5,79Volvo,Toast works great and is really easy to use.  I wish it always had the option to include a tip. That seems to be there for some restaurants but not others.,Works great,False,toast-takeout-delivery,1362180579,
2019-12-17 03:55:40,4,jenninca,I like this app.  It’s easy to reorder from your favorite places and it’ll carry over all your special instructions which is great.  I wish you could add additional new items to your reorder though.  Overall thumbs up!,Convenient!,False,toast-takeout-delivery,1362180579,
2020-12-07 20:03:55,5,E5trella333,"Straightforward, error-free interface. No trying to cross-sell, pushing promos, or “forcing” responses to continue with new orders (unlike Postmates and other apps). Appreciate the careful UI design, also!","Easy, Clean Interface, no dumb pop-ups",False,toast-takeout-delivery,1362180579,
2020-05-06 11:06:15,5,Greatsgabbz,Love the options for online order. Love the convenience of online ordering and just picking up. For some places it gives status updates. Totally recommend.,App is great!,False,toast-takeout-delivery,1362180579,
2019-09-07 22:06:36,5,BostonReviewer66,"I use Toast Takeout all the time! It’s easy and doesn’t glitch, and lets me pick up food on my own schedule. Love that it makes ordering from local restaurants so easily!",Great way to order local!,False,toast-takeout-delivery,1362180579,
2018-10-26 16:02:16,5,xytosis,I’ve used other online ordering apps and this has a really good selection of restaurants in the Boston area. The app also looks much cleaner than others,Good selection of restaurants,False,toast-takeout-delivery,1362180579,
2021-07-11 16:47:35,5,Madskiguy,Only downside is not being able to use my community charge card when checking out.,Convenient ToGo app,False,toast-takeout-delivery,1362180579,
2021-01-15 18:29:07,5,T Kiefer,"The app is super easy to use, straightforward, easy to make payments and have never had an issue with it! Makes my life a bit easier!",Super easy to use!,False,toast-takeout-delivery,1362180579,
2021-05-25 14:38:34,1,Brian Alv,By far the worst customer service I’ve ever experienced. Order was damaged once it arrived (clearly damaged by rider) and after being on hold for 20 minutes I was told to “walk to the restaurant myself to deal with the issue”. Joke of an app and highly recommend you don’t use them. If the order is wrong you will never get a refund and they won’t help you.,If I could give 0 stars I would,False,toast-takeout-delivery,1362180579,
2021-04-24 14:13:13,1,tstorm68,This app only informs you that “Sorry we cannot place your order at this time” with no further information provided AFTER you spend 10 minutes entering your order. If the application is having issues with communicating orders to a business the business should not be available in the app to order from.,Poor Implementation of Error messages,False,toast-takeout-delivery,1362180579,
2020-09-27 17:13:38,5,Spropis,"Ordering through the Toast app couldn’t have been easier. Finding a restaurant, picking items, checking out — all of it was clear and seamless.",Delightful experience,False,toast-takeout-delivery,1362180579,
2021-08-09 22:23:42,1,Fire fighter 0788,I used this app all the time I had $40  in points saved up. I went to use it again and I was logged out so tried to log in and it won’t let me log back in when I try to re set the password toast doesn’t even send a password re set email I tried to change emails nothing worked. So I’m out $40 and good luck getting ahold of anyone they they have no costumer service.,Was good,False,toast-takeout-delivery,1362180579,
2020-07-11 23:53:50,5,youngben,"Hands down the best local restaurant order app experience! Payment info stored within the app, updated menu with availability and specials. Simple order or re-order experience! 

Sadly, only 1 restaurant in town (Copper Athletic Club in Marshall, MI) is available through this app. I know several other local
establishments that could use this, if available, for ordering during this pandemic. 

I wish EVERY single RESTAURANT used this technology! It’s a GAME CHANGER!",The BEST restaurant food order APP!!,False,toast-takeout-delivery,1362180579,
2020-11-30 16:17:43,5,Mary lakes,This app is great to use. I love how you get points just for doing what you would normally do and get free food!,Easy to use and nice to find places when in other places.,False,toast-takeout-delivery,1362180579,
2020-05-29 20:36:16,2,patstrami,Every other delivery service tells you the progress of your order. It let's you know when the order is on the way. It tells you when the estimated delivery time has changed. Most show a map. Toast does none of this. Not on the app and not with notifications. This is totally unacceptable.,Inferior communications,False,toast-takeout-delivery,1362180579,
2021-08-26 19:14:08,2,WhiteTigreNV,"Every time I use the app it doesn’t tell the restaurant that drinks have been ordered and I have to wait another 15 minutes for the drinks after I call the restaurant. Please fix this issue.

I ordered fish & chips and it put a fish burger/fish sandwich. You app screwed up my order and now the restaurant will not do anything. I want my money back.",Fox pub,False,toast-takeout-delivery,1362180579,
2020-12-24 15:36:25,1,Yamilmi,"Do NOT use this app for your orders or deliveries. 
They don’t take responsability of your order at all, you have to deal with the restaurant if something happen.
Last night my order never arrived and “customer service” (by email) told me to call the restaurant and basically is my problem. They suggested me to dispute the charge with my credit card. Shame on you Toats app. Never again.",Awful app,False,toast-takeout-delivery,1362180579,
2020-07-09 23:14:05,5,Dory24,We have been so happy with our local taco bar using this app!  It’s our favorite one and so much easier than a web page.,Cafés and restaurants need this,False,toast-takeout-delivery,1362180579,
2019-05-13 18:35:01,5,SoozCR,Love that I can order takeout and walk over to a restaurant and bypass the line at the counter. I don't have to wait or pull out money. It's all set. Also love the new easy reorder feature!,Saves me time!,False,toast-takeout-delivery,1362180579,
2021-05-08 01:54:21,3,Vicky the Archivist,My fave restaurant has been promoting Toast over GrubHub. Fine. But the Options picks on many items don’t work or give you French fries instead of holding the guac (I’m allergic). Back to GH. I don’t know if that’s the restaurant’s error but there is no way to report the bug 🕷,Not all the way functional,False,toast-takeout-delivery,1362180579,
