date,title,review,userName,isEdited,rating,app_name,app_id,developerResponse
2020-11-17 17:27:49,"Great when it works, terrible when it doesn’t","I’ve used Deliveroo a lot in the past and they get it right more often than they get it wrong. The problem is they don’t always give refunds when they get it wrong. Once ordered two *CASES* of beer and two cans arrived. The driver called to complain, I called to complain. I requested a refund in the formal channels and got rejected. Wrote an angry follow-up email and was ignored. Bottom line, Deliveroo doesn’t guarantee their service so order at your own risk.",EricShmeric,False,2,deliveroo-food-delivery,1001501844,
2019-03-01 01:33:50,Unhelpful and rude,"I ordered food and the wrong address was on the ticket, I contacted customer service as soon as I realised however they did not talk with the rider. The rider ended up calling me and insisting that I was the one who was incorrect about the address and proceeded to go to the wrong address and getting upset with me and continuously hanging up on me. I contacted customer service 3 times to cancel and get refunded and they insisted that my food will be with me soon but at this time I was uninterested in getting the food I only wanted my money back for this horrible service.",riieem1996,False,1,deliveroo-food-delivery,1001501844,
2020-10-29 15:22:15,Not user friendly,"It’s not an easy experience searching for a restaurant that sometimes appears on the list and sometimes not according to the location I’m based in(confusing while driving), or according to the time of day(if the restaurant is closed it won’t appear thus I won’t know if it’s on deliveroo or not), or even delivery area, restaurants should be there all the time for it to sound consistent and clear if the restaurant is on the platform or not",thequeengambit,False,2,deliveroo-food-delivery,1001501844,
2018-06-07 05:58:53,100% better than other delivery services,"As unknown the name may be for many that are used to Uber eats and foodpanda in other parts of the world, truly speaking when it comes to service, Deliveroo is at a whole different level. Try it a few times and check for yourself.",Nadeemch,False,5,deliveroo-food-delivery,1001501844,
2019-06-08 09:25:25,Poor delivery,I have been using this app for a while now and have had issues with every order arriving cold and the deliveries are never on time. Customers should be able to rate drivers as some are terrible and very rude. I’m done with this app until there is accountability with drivers arriving on time and not delivering multiple orders on the way so my order doesn’t arrive cold. I have seen drivers pull up and hand me my food that was not kept in the zip up bag provided by Deliveroo.,JBall79,False,2,deliveroo-food-delivery,1001501844,
2019-09-06 10:52:02,Best drivers,They are no fuss. I don’t get 5 calls to confirm location and another call to say they are at the door. Why ?? They never call and they always show up at the door by - shocker - ringing the doorbell !!! Always on time. I also like the notifications to say they are on the way .,Umamira,False,5,deliveroo-food-delivery,1001501844,
2019-08-03 14:31:33,Request that will make my experience using Deliveroo much better,Deliveroo in general is a great app I personally haven’t had any bugs or technical problems but something I wish they had on the Deliveroo app is the option to write custom orders for example I’m allergic to mayonnaise so when ordering some burgers I wish if I could request them to not add mayonnaise,IceCreamBoii,False,4,deliveroo-food-delivery,1001501844,
2020-10-12 20:14:51,"Useless support, lots of mistakes","Orders cancelled with no notice. Orders arriving missing half the food. Orders just...nothing happens. And each time this occurs, and it happens about a third of the time, Deliveroo’s only support is via email. They take more than a day to respond to emails. Guess how fun it is to have half your order delivered, all of it billed for and nobody to talk to for a few days?

Deleted the app. Can’t understand why a restaurant would partner with them. On the upside, Deliveroo makes getting cold food seem like a win, so that’s something.",JumpCrisscross,False,1,deliveroo-food-delivery,1001501844,
2021-06-01 09:30:20,"Very good, but the locations covered are weird.","Everything is excellent in this app, but the areas covered by certain restaurants are really weird!!! I live in Alain, and half of the food & coffee places show up when I pin the roundabout 3 minutes away from my house, but disappear when i pin my house which is really in the middle of the city !",SA13MSA33D,False,4,deliveroo-food-delivery,1001501844,
2021-02-05 14:59:09,Poor support,The app makes it difficult to receive support even when it is nearly always their businesses fault for any issue (though admittedly issues aren't very common). They spend a huge amount of your time to even do anything as simple as refund you for an order you never receive especially later in the evening exactly when you don't have an hour to spend live chatting with support.,Miedo12,False,2,deliveroo-food-delivery,1001501844,
2019-08-19 16:09:28,Do not read instructions - needs major attention,"I specifically asked for peanuts butter açaí and another one with strawberry 
And they brought two peanut butter açaí with strawberry 

Whoever is reading the orders needs to take an English course or get some sleep to avoid making silly mistakes like this !!!",alexander2afg,False,5,deliveroo-food-delivery,1001501844,
2021-07-27 16:36:56,Dissapointed,I have ordered from delivroo and the order was late and i received the wrong order.I have contacted the customer support team about this and i wanted to return my order but they have informed me to just keep the order and a refund will be issued the same day itself and now when i asked about the refund they are asking me to send pictures of the food i got which was delivered 4 days ago.I had better experince with talabat and zomato use those apps instead of this one,Kira.nephil,False,1,deliveroo-food-delivery,1001501844,
2018-02-02 14:01:54,Horrible scammers,"Wish I could put a 0. When I was in the UK, my food deliver was two hours late, restaurant closed on us and they failed to inform us (they did charge!), the lady helping me literally hung up on me, and instead of a full refund back—they gave me “credit back.” Then when I returned to the United States (where I’m from), they randomly charge me again even though I’ve left the UK three weeks prior. My card has now been blocked thanks to them. I never hated a delivery app as much as this. Avoid them at all cost.",Kelly016,False,1,deliveroo-food-delivery,1001501844,
2020-02-12 17:38:58,Great place to get ripped off by corporate greed,"I just cancelled this crap app after Deliveroo stole 55 euros from my credit card for an order that they never delivered due to their own negligence. After wasting 2 hours on the telephone with their useless and arrogant customer service,  they refused to remove the bogus charge from my account. I immediately called called American Express platinum and they immediately removed the fake charge and I cancelled deliveroo permanently from my life. Good riddens to the alleged slave masters who extort their clients and exploit their drivers.",New Zoo Review,False,1,deliveroo-food-delivery,1001501844,
2020-11-11 18:35:57,"App is average, service is terrible","The app itself is average. Doesn’t allow you to make special requests to the restaurants. Doesn’t do anything special in terms of recommending me knew food options. Terrible language translation feature set. 

But their service is terrible. Multiple times I have had food never arrive and then had their service people refuse to refund me (even just their service fee). 

So I’d strongly suggest you use Uber Eats or another service where possible.",DrewRB,False,1,deliveroo-food-delivery,1001501844,
2020-09-07 08:06:02,Screwed Up Orders,"Deliveroo is our favorite delivery app but lately they’ve been screwing up our orders.  Deliveroo is quick to credit the item(s) but no effort is made to make the order correct.  That’s up to us and, inevitably, dinner is ruined.  I feel like now it would just be easier to pick up my food directly from the restaurant to guarantee that everybody has something to eat.",Brad Seed,False,3,deliveroo-food-delivery,1001501844,
2017-11-04 10:05:13,Happy with app and service,"Very happy with their service so far, as both part of the app and behind the scenes. Far better than the competitors who I've had negative experiences with when push came to shove (e.g. Their apps work but customer service wasn't up to par when I had to call for support). Keep it up.",Letskeepthisanonymous,False,5,deliveroo-food-delivery,1001501844,
2019-09-05 17:49:39,Seamless process,"This app is extremely user friendly, the updates are always accurate and the drivers are always on time, professional and friendly. I am a regular user and have never had a bad experience.",katek87ma,False,5,deliveroo-food-delivery,1001501844,
2021-10-11 20:13:22,Worst delivery service,"We ordered from Deliveroo and picked our hotel from the drop off location, but apparently it didn’t populate the address and the delivery driver didn’t call us. When we tried to contact support, their messaging only would respond in Italian and in the time we translated it would cut us off. They also refused to refund our order or even tell us where it was delivered. We’ve been dealing with this for over an hour. Use any other delivery service!",leungjustin,False,1,deliveroo-food-delivery,1001501844,
2020-03-18 17:50:14,Deliveroo Plus Changes,"The new rules with Deliveroo plus are ridiculous. You now get hit with a 49 cent charge no matter what or how much you order. There is now a minimum set at €10, unless you want to pay for delivery. The whole point of Deliveroo plus was to not have this minimum or delivery charge. Living on my own this used to be the best service as it would allow me to get lunch for under €10. But now I can’t. So the service is no longer worth it for me. I will be cancelling my subscription.",PeteTheBro,False,1,deliveroo-food-delivery,1001501844,
2018-03-11 12:49:04,Worst app in SG,I’ve never had a Positive experience during my orders with Deliveroo. Three times now I had to give in to Ubereats after failed attempts to order. Each time it complained about invalid credit card even though my card is active. Deleting the app.,myMacPro,False,5,deliveroo-food-delivery,1001501844,
2021-03-12 18:38:59,Tons of issues,"I had an order that hadn’t been delivered, which happens.  However as we started a live chat the agents lied to me about multiple things like “the order was delivered you and you must’ve missed it”.  “We attempted to contact you” when no contact was even attempted.  Also, the “rider could not pick up the order” but I verified with the restaurant that the order had in fact been picked up.  It was a huge mess, now I am waiting my 5-10 days for a refund.",ubereats customer for life now,False,1,deliveroo-food-delivery,1001501844,
2021-07-22 04:23:55,"Lousy options, less than decent service, and expensive","Deliveroo used to be much better in the past, but now, they have started charging people much more. A service fee accompanied by a delivery fee, which leaves no room for tipping the riders anymore. This makes it incredibly difficult to continue using Deliveroo. I have already moved on to another food delivery service that does not impose such expensive, ridiculous fees. I am sure others will start to follow suit.","Wolfgang, W.",False,1,deliveroo-food-delivery,1001501844,
2020-09-23 10:22:38,Interface/functionality could be better,"I was a heavy Zomato user and only left due to the horrible delivery service. 
Deliveroo has a silly interface when it comes to menu navigation (only appears after scrolling) and the limited search criteria make it tougher to use 

The positive is that delivery personnel are much better, albeit at a higher cost.",usedtolovedthis,False,3,deliveroo-food-delivery,1001501844,
2020-10-13 17:00:05,Scams with hope of giving you credits,This company lets you get hopeful to start a new account and get credit to use on your order. But when you order you cannot use the credit. Idiotsthe worst,mansooa,False,5,deliveroo-food-delivery,1001501844,
2018-02-19 18:00:40,Awful Drovers and Awful Service!!,"I don’t normally write bad reviews of ANYone but Deliveroo is by far one of the worst and infuriating company I’ve dealt with. The order got delivered to the wrong house TWICE IN A ROW within days and when I complained, all they did was offer to re-deliver with NO offer of any customer service. I had to fight for “some credit”. And you can bet I have no need for credit as I will NEVER use their service ever again, in Dubai!! Please do not use Deliveroo!! Talabat is much MUCH more reliable and fast!!!",#upsetnhungry,False,1,deliveroo-food-delivery,1001501844,
2021-06-01 15:10:16,Good app. Easy to use,Good app and easy to use. Some others won’t work with international credit card verification and foreign phone numbers. Wish it had a translate function built in. Ordering takes time as I try to figure out the translation. More pictures as well please.,djfunkid,False,4,deliveroo-food-delivery,1001501844,
2020-01-21 19:56:04,It’s like the evil twin of IDEO designed a more evil Uber eats,"In two words: so bad. 

This total knock off of Uber eats let us wait for over 90 minutes for burritos that were apparently never made, all the while giving fake updates in the app that things were moving along smoothly. This included being told we were still to expect an on time delivery even after the restaurant closed. 

Help via chat (which only became available an hour in to the process) was hapless and was obviously scripted. Couldn’t / wouldn’t answer simple questions like: was my food ever made? Is someone picking up my food? Might you have any idea where this someone might be? Etc

I would classify this as laughable, but I’m too hungry. Thanks for the worst customer experience I’ve had in ages Deliveroo!",RedPlasticMonkey,False,1,deliveroo-food-delivery,1001501844,
2019-09-08 18:06:40,Loving the App,"I love using the app it’s easier and reliable, I only wish I could write notes next to my orders for each item like other apps it will make it easier to order from many restaurant instead I have to call the restaurant after placing the order to explain what I need.",Mohammed848484,False,4,deliveroo-food-delivery,1001501844,
2019-05-27 12:25:39,Checkout problems,It’s quite frustrating that you can’t choose to not apply account credit to an order. Often you can’t use account credit with any other discounts - the discount is usually much more than account credit that I have so I’d love to use the discount but it’s impossible to choose which one you want applied! The app defaults to account credit which is very annoying,Goodgame9463;$4,False,2,deliveroo-food-delivery,1001501844,
2020-09-08 08:47:16,Block without reasons,"Very bad app don't use 
They take your money when u order from knet and they block your account. Some time they not return your money back.. 
The customer service very bad they need to learn how to talk with customers",nour alali,False,5,deliveroo-food-delivery,1001501844,
2018-05-16 11:42:27,Lower fees,Thank you for lowering your fees! Many people who may be ordering for one do not want to incur extra fees for not meeting such a high minimum basket size. So thank you for lowering your fees. I also like the no fee introduction for new restaurants. I've found a new salad place this way.,mso97,False,5,deliveroo-food-delivery,1001501844,
2019-02-09 15:44:13,Worst app,"Has technical issues almost every time I have used it, plus the restaurants seem to nearly always get the order wrong. This makes Deliveroo very difficult to use as it is so unreliable. Definitely don’t recommend, try another food delivery service.",Dogs4ever9,False,4,deliveroo-food-delivery,1001501844,
2018-05-19 09:50:00,Excellent except for search function,"Great ordering and delivery 
service but search function on app needs improvement: too many steps when trying to find things.",brushka,False,5,deliveroo-food-delivery,1001501844,
2021-09-01 08:36:04,Worst food delivery app,This is the worst food delivery app I’ve ever used. I have had issues for no reason on payment (even cash orders are being declined when the restaurant accepts cash). I called and emailed customer service multiple times and no one helped fix or address the issue. How can I order when you are blocking my payment options? It’s appalling. They’ve lost me as a customer. I won’t recommend this app to any of my friends or family.,yeliz T,False,1,deliveroo-food-delivery,1001501844,
2019-11-07 14:29:50,Overpriced - Disappointed,"In the beginning you used to have a free delivery while at the same time you charge us higher prices than if I order directly from the place. However, now you added delivery charges making it way expensive than using carriage or Talabat, thus, I will reduce my ordering frequency from your company to be only for restaurants that ate only available in deliveroo.",Gogo123456789101112,False,2,deliveroo-food-delivery,1001501844,
2019-10-22 19:13:23,Not sure!,It’s Dicey. The rider may or may not turn up. May or may not call. Got to keep an active track till the order is received. Some of the riders themselves recommend going to Uber Eats. The guys will not make an effort to ensure that you get your delivery. Sad....,Koorichh,False,5,deliveroo-food-delivery,1001501844,
2019-03-12 20:48:51,Extremely unreliable. Use ubereats,"Used to like this app. Over the past 12 months have seen this company take a nose dive. They often have delays in my orders up to an hour, and several times my driver has even stolen my food and i was not even compensated. Extremely unreliable service and would not recommend. Have switched to uber eats. Much more reliable. They compensate me when the order is late. I know live a much less stressed life without this terrible app😂",Roboirto,False,1,deliveroo-food-delivery,1001501844,
2020-04-11 14:22:56,Leave the restaurants menu even if they are closed,It would be much more efficient if we can view the restaurants menus even if they do not deliver at that time or to my area! I just want to be able to look at the menu. Do not remove the restaurants please.,Halahbs,False,4,deliveroo-food-delivery,1001501844,
2021-10-28 10:34:58,The best!,"Deliveroo has the best customer experience! Not only are they pretty much always on time, they back up their products delivered, which is a huge plus. 

I won’t order from any other app!",NGJ1203,False,5,deliveroo-food-delivery,1001501844,
2020-01-31 09:24:22,Drop down list when searching isnt great,"Wmapl is great. What i didn’t like was that when i enter a restaurant (ex chilis) the drop down list provides me with theee choices, but the choices dont tell me anything bout the locations of them. They just say ‘chilis’. 

Thanks",haninxx,False,5,deliveroo-food-delivery,1001501844,
2020-11-01 12:58:59,Scam...,"I wish I understood how they hire their drivers. You place an order, and no one picks it up, and after three hours, when you give up, they show up at your door. Deliveroo sees this as a successful attempt, but I had to leave because I don’t have three hours to wait for a food delivery I could have picked up myself in 30 minutes. They still charges you. And with lockdown the U.K. government endorses this app, but doesn’t regulate it. Get this app out of London!!",Brad M Chicago,False,1,deliveroo-food-delivery,1001501844,
2019-08-23 08:09:03,Best app,"I have stoped using all other restaurants apps after using deliveroo. Even if the restaurant i want is not available I try to choose from the variety on deliveroo.
Always comes on time, easy to track!",mimilla23,False,5,deliveroo-food-delivery,1001501844,
2020-01-21 19:03:26,Better than competitors,"Went to this app after the other competitor apps crashed, I hope this app remains functional and pristine as it's very convenient when it comes to showing options availability, and the customer service is quite good so far.",Blimp.2.0,False,4,deliveroo-food-delivery,1001501844,
2019-09-10 12:08:28,Horrible Everything!!!,"The customer service when something is incorrect is HORRENDOUS. They say they’ll get back to you in 48 HOURS... is that when I’m supposed to eat the food that I ACTUALLY ordered (not the neighbors dinner that I received)??!! To top it off, the app layout is disgusting. No options... hello! we are ordering FOOD; people have dietary differences/preferences. I used this app twice, for two different restaurants, both instances ended with INCORRECT food and PATHETIC customer service. #delete",truthonly1000000,False,1,deliveroo-food-delivery,1001501844,
2021-04-01 20:55:54,Scammed,This is the 3rd time I’ve place an order that was never delivered or received. I was never contacted by the rider and when I went back Into the app to contact the rider my Orders said they have arrived or the time kept getting pushed back still never receiving my order. I use the help option in the app to see what I can do and got absolutely zero help on getting my order instead I ended up reordering causing me to pay double,ChrisMedcalf2428,False,1,deliveroo-food-delivery,1001501844,
2018-09-18 10:05:52,Late Delivery,I am disappointed by the untimeliness of the delivery. I received my order 30 minutes late even though I placed it two hours before scheduled delivery time. Variety of restaurants and App are great on another note.,AmnaBD,False,5,deliveroo-food-delivery,1001501844,
2018-05-28 15:58:58,AWESOME after service,"These guys take it to the next level when it comes to customer satisfaction! They make sure to make you VERY HAPPY, even if the restaurant is the one “screwing up” your order
Thank you for that and keep it up guys!",Ralph Bejjani,False,5,deliveroo-food-delivery,1001501844,
2021-10-06 17:17:41,Forever loyal to Deliveroo,I have tried many delivery apps/services but Deliveroo is hands down the best! I really appreciate how much effort they put for the sake of their customer satisfaction. Their customer service is truly perfect. Thank you Deliveroo!,Hend Al F.,False,5,deliveroo-food-delivery,1001501844,
2021-10-30 12:50:43,Payment randomly stops working,"When I first signed up it wouldn’t accept payment with any of my cards. Randomly starts working and was fine for a month and now once again it keeps declining all my cards. They work fine everywhere else, but Deliveroo for some reason seems to just randomly decide it won’t accept them.",MAD&09,False,2,deliveroo-food-delivery,1001501844,
2020-01-31 08:28:44,Use another service,"DO NOT USE DELIVEROO IF YOU VALUE YOUR MONEY

The app has obscured the details of which location is preparing the order and no longer tells you when it is on the way. Our order is so far more than 25 mins past deliver time, but refund not possible because preparing has started. 

So no food for my kids and no way to cancel. 

Insider tip ... I tried to cancel and they told me the branch so I called. Took two phone calls (not technically deliveroo’s fault though having some standards for suppliers may be required), but got an answer. Fingers crossed they weren’t lying.

Update - they were definitely lying. Next call the person told me they didn’t have an order for me. Checked the app and ABSOLUTELY NO CUSTOMER SERVICE OPTION.",kkbrough,False,1,deliveroo-food-delivery,1001501844,
2018-09-16 18:47:41,Great when it works,"The app does what is is supposed to do except for the 15% of the time when it’s broken. When it’s broken it does anything from telling you the order is accepted but then the restaurant doesn’t get it, to non-loading at peak times, and to the map function breaking. Fixing it so it’s not broken 15% of the time would  be to your advantage.",Sloaninantor,False,2,deliveroo-food-delivery,1001501844,
2020-05-15 06:44:53,Deliveroo app,"I like the menu scroll options. 
The only issue I have is that only orders from nearby restaurants work even with Deliveroo or Deliveroo plus. Would have liked a surcharge or options for restaurants maybe with 1km more coverage. Sitting in Sai Ying Pun and cant get food from central !",M rs. Po,False,4,deliveroo-food-delivery,1001501844,
2019-12-31 19:42:11,Special requests section,I found out that there are no section for special requests in many restaurant which makes me go to other app to place my order and edit it.. for examples to remove food item I dislike or have allergies from it’s very crucial and important. So I would recommend that most restaurant have special requests sections even the juices places ..,sharifah hilal,False,2,deliveroo-food-delivery,1001501844,
2019-04-07 11:16:49,First time,"I found the app difficult to use. Could not delete an item from my order and then the screen went blank when I entered in my credit card. Three times. Was not sure if I had placed a triple order. Would have been quicker to go in person!
Let’s see if A pizza arrives!",Anna-Louise's account,False,3,deliveroo-food-delivery,1001501844,
2018-12-24 16:08:51,Service going down,"My last 2 orders with deliveroo ended being cancelled because they fail to notify the customer that there are delays, it showed the order as being prepared till the estimated delivery time, live chat guy was useless, I had to call and then they told me there was no available driver. Another time 20 min after delivery time it took me calling for them to realize the driver was lost. I will not be using them ever again",elle anon,False,1,deliveroo-food-delivery,1001501844,
2020-08-06 19:31:11,Great customer service,Uninstall your Uber Eats now and use this. It’s a world of difference. Had an issue with a delivery and Deliveroo listened to my issue and solved it. Uber Eats sent me to some automated service and kept my money. Never again!,PN.Me,False,5,deliveroo-food-delivery,1001501844,
2021-07-14 18:26:17,Very easy!,"Very easy to use and I love the service! Love being able to track the order. If I’ve ever had a problem with the app, the customer service was very helpful!",aesd1357,False,5,deliveroo-food-delivery,1001501844,
2019-12-03 20:54:30,The worst app you can find,"I ordered a pizza from a place that is 15 min away from my house. It's been an hour and they are still looking for riders. They changed my rider 4 times already. They do not have enough riders to make the service good enough. It's the second time that my order took more than 1 hour to come. I do not recommend this app to anyone!!!! Goes without saying, is the last time I use this app!",zander79,False,1,deliveroo-food-delivery,1001501844,
2019-05-23 23:26:54,Good app.. horrible customer service,I have been using deliveroo for a while. The app is good. Tend to have glitches from time to time but it’s acceptable. However the customer service is horrible. Deliveries are almost never on time. And then the multiple cancellations of orders just before you expect your food to arrive. Top that with horrible customer service that gives you “apologies for inconvenience” is the only answer.,Adel Alfalasi,False,1,deliveroo-food-delivery,1001501844,
2021-04-03 16:48:31,I love Deliveroo,Really the best amongst all food delivery companies. Love that they add the discounts up front and if any of the food is late they credit you back without you having to call them or complain.,Fitness flow,False,5,deliveroo-food-delivery,1001501844,
2020-08-31 17:05:37,All around good experience!!,This has been great to get to order out on a busy day knowing that my food will be handled well and clean!! It arrived quicker than it had estimated and that was wonderful!!!,amchye,False,5,deliveroo-food-delivery,1001501844,
2021-02-13 15:41:09,Doesn’t work from abroad.,"I tried to surprise a friend with a food delivery. The app doesn’t work when you use locations. Probably gets confused that I’m not in the UK. It shouldn’t matter where the order is placed from if the delivery address is in the covered area. Also it doesn’t find addresses on the map, it just gives a blank page.",pslaodkcjay,False,2,deliveroo-food-delivery,1001501844,
2020-12-04 17:47:31,Deliveroo has a lot to be delivered,"So, they can’t seem to keep track of past orders, addresses, delivery instructions.  It makes life difficult if you only have a few moments and are simply making an order you made before and to a place you regularly are (home).",hobbesin,False,3,deliveroo-food-delivery,1001501844,
2021-08-28 08:13:43,Down the drain,"This app was the best. It just keeps getting worse now, and don’t get me started with the drivers. Location of the driver does not get updated, driver keeps on giving an excuse the location is incorrect and then they cancel the order. This has happened not only once but multiple times.  So disappointed with this app, will be deleting it from my phone.",123xfrdg,False,1,deliveroo-food-delivery,1001501844,
2020-08-15 16:55:40,No support when things go wrong with order,Service is as good as competitive delivery services. But where Deliveroo loses points is when something goes wrong. For example when order is delayed the expected time keeps changing. But there is no way to call and chat with anyone to figure out what’s the problem.,Abu Omaimah,False,2,deliveroo-food-delivery,1001501844,
2020-04-01 12:04:23,Bad service,"First and last order on Deliveroo. App marked the food delivered but I was waiting outside for them and it never showed up. 30 minutes have gone by and I can’t get anyone to solve a problem. When you contact customer service they just “leave the chat” with no solution. 

There is also no way to communicate to the driver through the app. 

Back to their competition I guess.",RFLYS,False,1,deliveroo-food-delivery,1001501844,
2020-01-03 16:12:16,"App crashes and we miss our order, with no refund.","Multiple times the app has told us our food was being prepared or the driver was miles away, but then learned the driver was actually outside our door.  The driver didn’t wait, so we missed our order.  There is no customer support, so refunds were impossible.  In short, this app cost us nearly $120 in payments for food that we never received!",BILLinBCN,False,1,deliveroo-food-delivery,1001501844,
2019-05-02 15:39:12,For the VOX cinemas,Add for every time a choice of what we want on our food like for example the hotdog does not have a choice option to let us choose what sauces we need in our hotdog. And the app is great but needs to add a way to choose what we need in our food!!!,STJ705,False,4,deliveroo-food-delivery,1001501844,
2018-03-16 09:05:14,Delivery is the worst,"Terrible customer support and frequent failed or mistaken orders make this the worst delivery company. I just called their number to clarify a charge as for some reason they billed me three days after I ordered and was hung up on three times by customer service, supposedly due to ‘issues with the phones’ before they bothered to even explain that, ‘sometimes we take a few days to process the payment.’",Zuumi,False,1,deliveroo-food-delivery,1001501844,
2021-06-19 20:15:51,Very Easy,The app is user friendly but the check out is a bit complicated when asking about the location. It should automatically use the location asked to share when started the app unless specified.,alhamelisaeed,False,3,deliveroo-food-delivery,1001501844,
2020-01-11 07:44:30,Bad Experience,"Zero customer support.  Allows merchants to get away with deceptive marketing.  Once I ordered 6 dim sum dishes for $200 HKD plus delivery charges.  Each dish came with one piece.  I.e. Siu Mai literally was 1 siu mai. I complained to customer service and they told me it was written in a fine print that I missed, so it’s my bad.  Don’t think I can support businesses that is just purely about profits and don’t do the right thing.  I deleted the app on the same day.",JingJingHKonger,False,1,deliveroo-food-delivery,1001501844,
2020-12-13 21:25:11,unreliable and disappointing,"This app is not recommendable. Its my first time to try this food delivery app. I place an order to Hardees then I received an email for confirmation of my order. After one hour of waiting, I dont received anything.. I call Hardees about my order and I was inform that they didn’t receive my order. I guess this app was a bogus or not applicable to the restaurant listed on them.. Very frustrating...",victim of this cheating app,False,1,deliveroo-food-delivery,1001501844,
2021-06-23 11:30:36,Haven’t received order yet,So I’m not sure why the app keeps prompting me to add a review. It’s my first time using the app and the review box keeps popping up. Let’s hope it deserves the 5 star review I’m submitting,Rawiah Rizk,False,5,deliveroo-food-delivery,1001501844,
2020-02-20 21:13:30,Don’t bother,I ordered my food at 8:15 it is now 10:11 and still no food m. Called the restaurant 2 times and they said they are waiting for the delivery guy to come get the food still,weica123455,False,5,deliveroo-food-delivery,1001501844,
2018-10-02 18:59:44,Pls improve language options,"Just spent an hour trying to figure out how to switch the menu language to English and it didn't work. The restaurant has an English menu on their website and the Deliveroo app is English, but the menu was only in Dutch. SUPER frustrating user experience.",Jinjarella,False,3,deliveroo-food-delivery,1001501844,
2019-09-13 18:00:54,Just plain poor service,No restaurant within distance. Really? Six within a mile or less? Some within .02 miles and still outside the range? What a bunch of amateurs. So bad,Streetshadow,False,5,deliveroo-food-delivery,1001501844,
2019-08-15 19:20:11,Big mistake,"My order never arrived. No one to contact to follow up on order. Sent an email that no one responded to and to add to all that, they deducted the money for an order that I never received.",nunyabissnus,False,5,deliveroo-food-delivery,1001501844,
2020-06-02 07:22:17,Amazing,"I read a review, kind of disappointed, but when i tried it, it was amazing and really give what I expected, the driver was amazing too, and hand me my food in a very good place and hot. Thank you Deliveroo",my sodiac,False,5,deliveroo-food-delivery,1001501844,
2021-09-10 17:42:21,Horrible customer service,"Why is it that riders can message customer through the app, but customer service can only call riders and not message them? 

Rider didn’t bother to read correct street address Bc gps location was wrong. Contacted customer service within 15min to get him to return - what should have been a simple request was apparently impossible.",misterbby,False,1,deliveroo-food-delivery,1001501844,
2020-08-31 18:48:23,Needs improvement,The app has some issues with the map when the delivery is on its way so it’s not possible to follow the rider. Additionally the menus are not accurate and you don’t find out until it’s too late that a restaurant is closed or run out of an item.,CignoNero,False,3,deliveroo-food-delivery,1001501844,
2021-02-03 15:19:11,10/10,"its very food very easy to order loads and i mean loads of options from food, desserts, groceries keep it up and please don’t stop adding more options:D",mj :P,False,5,deliveroo-food-delivery,1001501844,
2021-06-08 05:24:33,Delivery timing,"This is my first time using this app I was a bit lost in it, didn’t know how to find what i wanted then I did and placed my order but after I paid I realized it’s a scheduled order.
Fix this please make the scheduled orders noticeable!",Tmtm93,False,4,deliveroo-food-delivery,1001501844,
2021-04-06 05:20:50,Horrible customer service,"Ordered food thru the app and once I received my order, I had a bag full of liquid from the drink I ordered, delivery man said go on the app to fix the issue with customer service, went to the app to fix the issue and get a refund, mind you this happened a week ago and still not have heard from customer service! Will not use this app again !",louie024,False,1,deliveroo-food-delivery,1001501844,
2020-09-19 19:26:15,Won’t refund missing order items,Last week I received the wrong items. I complained and was neither refunded or given credit despite paying for the items. Last night they missed off a dish worth £17. When I complained I only received £6.50 credit so I am still £9.50 out of pocket. I use deliveroo several times a week but the customer service is awful.,laurabowd587,False,1,deliveroo-food-delivery,1001501844,
2019-03-02 21:57:44,Worst delivery application,"First time the food was late. 
Second time the driver was lost and didn’t deliver our order. 
Third time the restaurant didn’t even receive an order.",dwh0,False,5,deliveroo-food-delivery,1001501844,
2021-08-23 10:38:36,Titles and setting,Is it an option to switch the setting so I could ready to menu in English,reseyriw,False,5,deliveroo-food-delivery,1001501844,
2018-05-21 14:25:14,Great!,"Generally I really enjoy this app; it's very easy to use and has saved my night on many occasions! It would be great if it had a more diverse selection of places to take out from, but overall I'm happy with it!",Anan2.9,False,4,deliveroo-food-delivery,1001501844,
2021-05-16 13:29:14,Horrible,Drivers are completely incompetent. Not only that they can be very rude and if you try to contact customer support they blame you and refused to work with you to solve the problem at hand. Not only that but they have no way for you to contact the driver only they can if they wish to. Two times they have stolen my order and refused to bring it to me.,Danielistakenalready,False,1,deliveroo-food-delivery,1001501844,
2021-01-15 16:34:52,The search is very complecated,As I search for a restaurant I get confused sometimes because of search results and the fact that sometimes the restaurant won’t show although I order from them to the exact location !,dddj3510,False,3,deliveroo-food-delivery,1001501844,
2019-04-21 09:44:52,Hungry?  Collect it yourself,"The app gives false waiting times.  20 minutes turned into 95 minutes for food available when you walk in (noodle bar).

Customer services are rude and refuse to cancel (check out trustpilot and review sites).  Don’t add a tip as they refuse to cancel that off.  I’ve closed my account and deleted the app.  Uber Eats much better app and service if it’s available.  Even try JustEat",Allan1978,False,1,deliveroo-food-delivery,1001501844,
2019-01-30 04:11:36,NOT informed of Additional Small Order Charge,"If Deliveroo wants to add a small order charge, or introduce minimal order charge, the basic courtesy to let consumers know via email. 

EVEN the receipt didn’t show the small order charge!",ctshop,False,4,deliveroo-food-delivery,1001501844,
