rating,isEdited,title,date,review,userName,app_name,app_id,developerResponse
1,False,Use a Different/Reliable Service: Terrible Terrible Service and Support,2020-04-02 03:33:54,"I have been a longtime supporter of Caviar and have been ordering frequently from this service for the past four years. I had never had issues until three months ago. The past four orders I have placed have consistently had entirely missing or entirely incorrect items. They have given me a $10 credit for the past four orders despite the fact that we only received 1 out of 2 meals each time. 

Today, we ordered nearly $100 worth of food to support one of our favorite at risk restaurants. The courier delivered the entire wrong order from a different restaurant for one person. It is now too late to order anything else. I have contacted customer support multiple times about this issue and have not heard back. 

I love this service and the restaurants they support, however, after so many issues with little resolve, I can no longer use Caviar. This is a truly regrettable situation and an entirely disappointing experience.",VOIGT2020,caviar-order-food-delivery,931355786,
1,False,Exploitation is their product.,2020-02-29 19:18:29,"Want to spend $50 on a meal that should cost $35? Download this app!

After trying to use Caviar and overlooking its many flaws, I’m deleting this app. The app seems to be about extracting the most labor from the most vulnerable and poor people.

Here’s why I think that:

The default tip for couriers is 0%. Default means most people will choose this option. The other options are 5%, 10%, and other. Couriers should get 20% by default. Caviar presumably does this because their service fees are so high and this is their way of hiding that fact. It’s a terrible practice and a dark pattern that is hostile to its couriers. 

I’ve had so many bad experiences with Caviar. Sometimes a courier will just text without calling that they are at my building and tell me I was unavailable, forfeiting my money and food. I’ve had my food taken by a courier. I’ve waited for 2 hours before only to have my order cancelled. I’ve gotten my food after 1.5 hours totally cold. I’ve had a courier never show up to pick up my order from the restaurant. I’ve had a courier roam around the map in strange ways that makes me think they are delivering for multiple companies trying to make ends meet.

The reality is this company is using its slick design to hide the fact that it has no product other than exploiting delivery people. No thank you and honestly their designers/engineers should exercise some awareness and their consciences and work elsewhere.",impossiblecity,caviar-order-food-delivery,931355786,
1,False,Bought by DoorDash - Sad decline in quality,2020-08-23 16:39:27,"Caviar was recently bought by DoorDash. Caviar was my favorite delivery service of all of them-it was a top-notch service, 5 stars. I have avoided DoorDash because their map tracking of deliveries is terrible. It will say your delivery person is AT your house, delivery in 1 minute, then say your delivery person is 20 minutes away and delivering to someone else. So unreliable you never know when your food is actually arriving. It has sometimes been an HOUR different. I tried ordering through Caviar this morning, hoping the merger wouldn’t screw it up, but they are now using DoorDash delivery tracking. Ordered some bagels and have no idea when they are coming because of their haywire tracking. It was supposed to be 2-4 minutes half an hour ago. Then my delivery person was “here.” Then 10 minutes away. Then delivering to someone else. I am sad to say I’m leaving Caviar (unless they offer a restaurant I’m craving exclusively). Door Dash, get your act together. Seriously.",Lordog in OR,caviar-order-food-delivery,931355786,
1,False,Customer service is nonexistent. Caviar doesn’t take responsibility for anything.,2020-02-03 18:14:49,"Don’t download this app, you have better luck on uber eats/Postmates. SORT THEIR APP REVIEWS FROM MOST RECENT AND YOU'LL SEE WHY. 

I placed an order for pick up for a restaurant I live a few blocks from. The app said my order was ready so I walk on over. When I walk up to the host, they said they don’t know where my order is and they will check on it. No problem, these things happen. But I had to wait an hour after caviar told me my food was ready. I tried to contact customer service about this issue as I believe that I should have been compensated for this inconvenience. But they just told me I should contact the restaurant to sort it out. What was even more infuriating was that each customer service rep I talk to kept closing the chat saying the issue was resolved. It wasn’t resolved whatsoever. 

TLDR: Their customer service is just a facade to make you feel comfortable about ordering through their janky app for janky restaurants.",harasrodriguez,caviar-order-food-delivery,931355786,"{'id': 13314654, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-02-05T17:32:58Z'}"
2,False,Miss order ahead,2017-09-14 16:41:45,"Caviar doesn't tell me that ordering is not available until after I try multiple time to place an order. Instead I get a message that an item is not available. When a coffee joint doesn't have coffee, they are closed to orders. Order Ahead understood that. Caviar also did not like a time later I chose. The app deleted all my items from the cart and took me back to the start. Caviar doesn't show me the restaurants in my area very well or they don't have the restaurants in there system. The app showed me one or two within a mile of where I was at. The rest of the restaurants shown where 30 miles away. Yes I was standing next to one I knew was one that uses Caviar. I had to search for the restaurant right in front of me. The app did not even show it as the first of the list and closest.
Please bring back order ahead. Such a better designed, intelligent UI and a search that shows what is really 'near my location' and which are accepting orders.",JaiC86,caviar-order-food-delivery,931355786,
1,False,Don't,2019-04-21 03:30:05,"Are you looking for a delivery app that charges a service fee, a courrier tip, AND a delivery fee and can't deliver hot food on time on top of it all? Then boy is Caviar for you! I rarely use this app, but I bit the pricey bullet tonight to get food from a restaurant I like. When the food was marked ""out for delivery"" I watched on the map as the courrier didn't move at all for a half hour. The food arrived 15 minutes past the estimated delivery window (45 total) and... surprise, surprise.. was freezing cold. My steak had an internal temperature of 77 degrees. When I contacted chat support they kept kicking out stock phrases like ""I know I don't like my food to arrive late"" etc so I'm not even sure I was chatting with a real person. They kept trying to give me credit for a future order but I insisted on a full refund. They ultimately agreed, but for some reason on my adjusted receipt I'm still being charged $10. I don't know why the fees are so much higher for Caviar than other services. Do yourself a favor and use  someone else.",Tiny Chum,caviar-order-food-delivery,931355786,"{'id': 8337129, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-04-23T15:48:37Z'}"
1,True,"Frequently botched orders, can’t trust since doordash took over",2021-02-27 23:36:14,"Lets start by mentioning the way DoorDash (the sleazoids who bought/ruined caviar) are now trying to cram new terms and conditions down people’s throats right before they place an order. Nope: not gonna do it. This basically means I have to throw away the app.

Recently caviar updated the app such that you can no longer determine whether or not a restaurant is open from your “recent orders” menu; a user-hostile update if ever there were one. This app just keeps getting worse and worse. 

Caviar was recently bought by doordash, so I no longer trust that they are not stealing delivery tips. The app still *claims* that 100% of the tip goes to the delivery person BUT: since doordash has proven more than willing to lie about this in the past, I’m assuming they are still lying about this. 

This app is only slightly better than grubhub, and still: profoundly unreliable. Main problems are:

- restaurants *constantly* cancel orders well after they are placed, leaving you to scramble to find a suitable alternative. This occurs so regularly, that I am surprised when it doesn’t happen.

- when a restaurant accidentally omits a major item from your order, you are only refunded the value of the item; despite the fact that you have a totally incomplete meal that you never would have ordered otherwise.

If you use this app have very low expectations: the experience is very bad.",jcao,caviar-order-food-delivery,931355786,"{'id': 10419816, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2021-02-27T23:36:14Z'}"
1,False,"Decent app, Horrible customer service",2020-05-28 14:43:06,"My boyfriend and I placed an order through Caviar and an hour and a half later called to check on it since it eclipsed the delivery ETA.

The restaurant said the caviar system was down and they couldn’t locate the driver. Another 30 minutes later, we called back and still no improvement, so the restaurant said that they canceled the order and issued a refund on their end and would give us a $25 credit.

We then proceeded to order a second dinner on seamless.

After placing another $100 dinner order through seamless, the restaurant called back and said the app was back up and the driver would be on his way with the food.

I told them we didn’t want it as we already ordered another dinner and they were kind in saying don’t worry, to enjoy and again, they would not  charge.

When I contacted caviar to confirm the refund they said their system can’t process a refund because the food was technically delivered and I can enjoy a $10 credit on their app. I tried to explain the issue and they said “they get it but can’t process a refund.”

So we ended up sending over $200 for two meals, one of which (from caviar) we threw out and couldn’t even share with my doorman bc #Covid.

Dealing with them was so frustrating. I’ll never use the app again. Grubhub, UberEats, and seamless have been so much better in their customer service and the apps have never gone down while using it.",KLeDo56,caviar-order-food-delivery,931355786,
5,False,No customer service,2017-08-26 17:42:34,"Usually worries great, but if you have a problem with your order, their customer service is intentionally difficult to reach, pushes you off with minor refunds and refuses to give any contact info for anyone who could discuss systematic issues.

I know quick refunds sounds great, but only refunding the missing item in a dinner for four often means that person has to go find another dinner while the other three people eat. Refunding the missing item and only the missing item is not recompense, especially when this is not a cheap service.

You can try to get Caviar to redeliver, but good luck. I put redeliver in the initial complaint form. Got an email asking if I wanted a refund. Responded I wanted redelivery. Got issued a refund... Over fifteen minutes later. Write back saying I wanted redelivery ... And it's over an hour later. I asked to get a managers email... And was told literally to use the same contact form that failed so horribly in the first place.

Caviar is EXPENSIVE. I use it for convenience. This is the opposite of that. But the worst part is their contempt for and unwillingness to communicate with the customer base. It shouldn't be this hard to give feedback that gets heard.",Gogorath,caviar-order-food-delivery,931355786,"{'id': 1124165, 'body': 'Thanks so much for the feedback. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. If possible, could you open a separate ticket at trycaviar.com/contact, and ATTN the email to ""Andy""? I would be happy to look into identifying what caused the issues here, and work towards a proper solution for you.', 'modified': '2017-08-28T15:55:35Z'}"
1,False,"Have had issues each time I tried to use this app, deleting immediately",2020-09-21 00:39:37,"I’ve used caviar twice and both times an issue occurred. The first time, the order took over 2 hours to arrive and it was the incorrect order in the end anyway. Contacted customer support and they issued a refund but it was a disappointing first impression. The second time, the app gave me an error message when I tried to place the order, which I attempted multiple times only to get the same message. I decided to use another app (ordering from the same restaurant), and then an hour later the order from Caviar arrived at my door and I had been charged, meaning I paid twice for the same meal from two different food delivery apps. There was never any confirmation on the caviar app that the order had gone through and only the same error message. They refused to issue a refund this time, so safe to say I won’t be using the app again. Don’t waste your time here and stick with the other apps",uberisstillthebest,caviar-order-food-delivery,931355786,
1,False,Do not count on getting your food at all,2019-02-15 03:19:48,"My order said it was picked up at 7:15 pm. At 9:15 pm, it still has not been delivered. Needless to say, the pizza will be cold if it arrives at all. The delivery time just keeps getting pushed back and every time i request an update i get the same notification that we’re in the home stretch and that my food is on the way. There are no customer service phone numbers or any options to get in contact other than email which obviously won’t get answered in the evening. There also isn’t any contact info for the courier so you have no way to contact anybody. Also, my credit card was charged the full amount so after reading other reviews, i am not looking forward to this customer service experience.

So, if you are hungry and want dinner at all, do not use this app. I had to scrounge in my pantry for something to eat even though my order was allegedly out for delivery. I will stick to using this app for in store pick up only.",BettyWhiteOverdrive,caviar-order-food-delivery,931355786,"{'id': 7317731, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-02-15T18:27:42Z'}"
1,False,Going downhill fast,2018-06-17 02:05:42,"The delivery times are often double the hour that the often cite, and that’s if you happen to get you food at all. Sometimes the deliverer doesn’t show and you spend an hour trying to get ahold of support. They might refund your money, but your still hungry with no food. One night my wife ordered, I went to the lobby to wait for the food. The deliverer texted and said he left the food outside, because he couldn’t reach us. My wife said my husband’s outside so where did you leave it? Then the deliverer replied that he already left with the food. My wife called support and they said they can’t get ahold of the deliverer. But since he said that he left it they couldn’t give a refund. My wife argue via text with support for 2 hours including sending a screenshot of her missed calls to prove he never called. After threatening to call the credit card company to cancel the charge they finally agreed to refund the meal. Horrible drivers, horrible customer service!",Ed20910,caviar-order-food-delivery,931355786,
1,False,"Ordered, no food, charged, tried to give me $10 back, still no food, 2.5 hours later",2020-02-08 13:13:18,"Not much more to say. Customer service contacted me to apologize that my order was delayed and offered me $10 (delayed but over an hour). Turns out (I called the restaurant), the order didn’t process correctly and when the restaurant asked the driver to wait 10 minutes he just left. They told me they canceled the order but Caviar was still charging me. I wrote back to Frances, this customer service agent who did not respond until another 25 minutes later and then only said, “we apologize, your order has been canceled and you will be refunded in 5-7 business days.” Yeah, no. This is fraud, and I’m filing the fraud claim on my credit card and submitting a report to BBB. No offer of future credit or anything else. I will not be using this service and will be posting the email thread, the transcript from the call from the restaurant and the lack of follow up on every forum I can find.",wendylinx,caviar-order-food-delivery,931355786,"{'id': 13410147, 'body': ""We're always looking to improve your experience. Let us know your detailed account information by reaching out to http://trycaviar.com/contact."", 'modified': '2020-02-11T03:35:55Z'}"
1,False,Too expensive/ Sketchy fees,2020-10-30 15:59:20,"Caviar used to be worth the price. Slightly more expensive for access to higher quality restaurants. Now it's a joke. The multiple fees (not even including the delivery fee) that only show up at checkout sometimes add the cost of an entree and a half to an order and then if you tip, even more. Definitely not worth it anymore. The ""discounts"" they send in emails for $10 here and there often don't even cover all the fees. I'm deleting rn. Grubhub/seamless also raised fees (and made them harder to see in checkout) but at least not to this extent. The search feature is also ridiculous. Can't easily search based on fees and actual cost you can afford. I put ""$"" and still got results that had $7.99 delivery fees. It's a joke and super sketchy, especially at a time when people are unemployed or have reduced salaries. If it's actually necessary for operations than being upfront is key. It always feels like there is a blatant attempt to trick me into spending more.",bmc121389,caviar-order-food-delivery,931355786,
1,False,Very unreliable,2020-09-17 00:33:44,"Good selection of restaurants but the service is totally unreliable. Over the last six months I have seen orders fail at every step of the way, without these guys having a clue. Let’s say you order a pickup but the restaurant is closed today. No problem, they will “accept” your pickup order and make you go down there and bang your head against the closed doors of the restaurant. Let’s say you order a delivery. The app shows that your order was “accepted”. You call the restaurant 30 min later and they still haven’t received your order. Let’s say the restaurant miraculously got your order. No guarantee it will get picked up. This happens so often that it seems these guys are just rolling the dice on finding a delivery person. 
The beauty among these failures is that not once has a restaurant or the delivery person been at fault. The app is just sitting in the middle and screwing things up for everyone. Gives nice restaurants a bad name. Takes tips away from delivery people.",alokrsingh,caviar-order-food-delivery,931355786,
1,False,The worst customer service of any delivery app.,2020-01-02 02:37:13,"I like Caviar, I like the lay out of the app and the food they offer. Unfortunately it’s more expensive than any other food app, and their customer service is abysmal (and not just once, multiple multiple times I have dealt with this.) 

7:19 order food
8:14 food is supposedly here 
8:19 food is still not here but says delivered 
8:20 glitch in app that does not allow a chat option if you report your food late 
8:26 email Caviar 

ALMOST AN HOUR LATER Caviar leisurely decides to reply. Their Twitter support has been useless, and I finally manage to find a chat option through a month old order through which Caviar is so busy they just close out the window and tell you they have a high volume of orders. I’m now two hours in, no response past the initial hour late response, and of course no food. 

Is this a one off might you ask? No, this is not the first time this has happened and every time it happens it’s like pulling teeth trying to get in contact with Caviar.

When your business model is instant delivery than you had better have instant customer service, ESPECIALLY if you’re charging fees on top of normal delivery fees. 

I’m so sick of the incompetence and high prices from Caviar, I will NEVER use their app again, and I will be sure to let people know to be prepared for some of the worst most overpriced customer service they have ever received.",marpa10,caviar-order-food-delivery,931355786,"{'id': 12824792, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T17:05:22Z'}"
3,False,extremely annoying lack search features,2019-05-16 18:37:03,"I love caviar. Amazing customer service quick delivery, order tracking, etc. 
However, I HATE their app layout so much that I am writing the first app review I’ve ever written. There are no advanced search features, no ways to pick a category of food or price point or delivery time or “open now”. 
I think this app would be highly improved with the addition of advanced search. I’d love to be able to search by distance, food type (Thai/Italian/Mexican etc. But also breakfast/lunch/dessert), open late, dollar signs, delivery fee. The app is so annoying because it lists restaurants and the specifics of each restaurant but all you can do is scroll through these, there is no way to search specifically for what you want. This feature alone makes me want to delete the app entirely and download some other delivery app.",Kittykattorrez,caviar-order-food-delivery,931355786,
1,False,App works fine. Delivery service is another story,2018-12-08 11:59:00,"I have now used this app several times. I’d say that about 40% of the time, the order shows up wrong (missing items). All you get when that happens is a credit. There’s no one available to make sure that the missing items get delivered.  Also, apparently the delivery people are not trained to check the orders to make sure they are picking up the right thing. Again, since you’re dealing with Caviar and not the restaurant, you have no way to make sure that you actually get what you paid for. A credit is of no use when what you wanted was the food. 

Then, even if the order is correct, they don’t use insulated bags, so about 70% of the time, the hot items arrive cold and the cold items arrive warm. If it’s raining, the food arrives wet. 

Finally, their delivery estimates are understated about 80% of the time, usually in a big way.  Yes, you get update emails, but that doesn’t help when you relied on the time estimate in making your choice, and by then you’re money is gone and you can’t make another choice. 

They’re going to need to do something radical about quality control before I use this app again. 

If the restaurants are reading this, beware. Your reputation will be at risk if you put your product in their hands, and there will be nothing you can do to help your customers because you’re not in contact with them.",dirkdiggler10000,caviar-order-food-delivery,931355786,"{'id': 6305811, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Aicea in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-12-09T16:19:04Z'}"
1,False,I Will Never Use This App Again,2020-03-27 03:46:34,"My first and only order through this app i had a horrible experience. I decide i wanted shake shack while i was at work and i literally decided to download and use this app so that i could get it, since it was the only app doing deliveries from them. I ordered my food and it was picked up quickly but the problem was with the drop off. 

My carrier never gave me my food. I stood outside of my job for 10 minutes WITH MY NAME TAG ON. I work in a public store you could not have missed me and we are the only store open on the block. I saw 1 person in a car in front of my job but because they never got out of there car, rolled down there window, and the app doesn’t show you for some reason what the plate of the car or mode of transportation is for your carrier i assumed it wasn’t them. Eventually i see that the app says that’s food was delivered but again i never revived it.
I decided to go outside to see if i could catch the delivery person and coincidentally enough that same person in the car in front of my job now had fried in his hand and a shake shack bag in the passenger seat. I went to the car to ask if he was suppose to be delivering that and he said no and  drove off.  
I have yet to get my money back and get a proper response from a customer service person. 
I WILL NEVER USE THIA APP AGAIN I SWEAR. HORRIBLE CUSTOMER SERVICE. HORRIBLE DELIVERY PEOPLE  ANS HORRIBLE RESPONSE TIME.",AshanaC,caviar-order-food-delivery,931355786,
1,False,Worst customer service ever experienced,2021-01-03 00:49:38,"The only thing Caviar has going for it is the selection of restaurants. If it weren’t for the choices available there would be no point in using this app. Their app has so many bugs. The order estimate time is always wrong. 

There were multiple occasions where my order got indefinitely delayed. I had to reach out to customer service via their chat option. The issue is always that there is no dasher to pick up my order. Caviar makes no effort to address this issue in the long run. The only forward is to contact customer service which is incredibly rude, unhelpful and slow. They accept no responsibility for the delay caused or that you had to go hungry for hours waiting for your food. They’ll offer a measly $5 credit and cancel the chat without even offering the courtesy of “is there anything else I can help you with?” They don’t even wait to ask if you want a refund or cancel your order.

Caviar and it’s customer service is unable to listen to customer feedback and repeated issues. They make no effort to improve or even try to help.

 I never order from Caviar if I want guaranteed delivery or want to make lunch during work because I know it will be late or never come. Only order if you’re not hungry or you’re ok with food coming late. Or reach out to the restaurant and order directly. It will get to you faster.",TiredOfCaviar,caviar-order-food-delivery,931355786,
4,False,Would great if you could do custom tipping,2018-09-07 21:47:46,"this is more expensive but you do get what you pay for.. rather spend a couple extra bucks & get prompt polite staff rather go cheap and get alternative.
99% of deliveries with caviar have been flawless and friendly!
In instances where delivery was delayed or missing items company was friendly and issue was resolved. Do not expect refunds but they will make right.

Love the app and its people. I’ve tried all! Cheaper competitors have lazy or cringe delivery staff... Im a single father with kids and I’m injured and I’m not as mobile as most. I can’t meet delivery gal or guy at in the lobby - I can’t leave my condo with kids unsupervised.. this is NEVER an issue with Caviar but other services have varying standards I literally have to fight with them to get them to actually DELIVER the orders. I’ve heard it all, they can’t park (a lie building allows and accommodates all deliveries to use temp parking), or one claimed she couldn’t deliver past lobby per app policy (another lie), or usual late and cold deliveries, and the final straw was food that appeared ‘sampled’.  I’m never going back! It’s not cheap but it’s easy to use and stress free. 
Only reason I dint go five stars is preset tipping wish there was to do custom",Bryan K,caviar-order-food-delivery,931355786,
1,False,Used to be a Good App,2020-02-02 03:40:26,"I used caviar all the time. It was more expensive but had better restaurants, faster delivery time and great customer service. In the last few months, and this last month especially, Caviar has been awful. Drivers making multiple stops and deliveries before getting my order to me cold and sometimes inedible. Customer service response has been a $10 credit, but only after repeatedly asked. They used to do this when your order was delayed by more than 20 minutes without hesitation. 

In the last month I’ve had drivers take more than an hour after pick up to deliver. Caviar didn’t even offer give me a credit or refund my order after waiting more than an hour and a half for food that was supposed to arrive in 30 minutes from a restaurant 5 minutes from my house. 

Tonight they lost a loyal customer who places multiple deliveries a week. It’s just not worth it. Find a different delivery app.",californiagrown,caviar-order-food-delivery,931355786,"{'id': 13314640, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-02-05T17:32:16Z'}"
1,False,Gone completely downhill,2020-01-30 23:35:18,"I used to use Caviar frequently- they offer delivery from restaurants not available on competing delivery apps and I like the interface. However, within the period of one month: 1) My original account was hacked and someone ordered nearly $1000 of food, so Caviar disabled my account, and still refuses to reinstate it (despite my changing my password and verifying my identity), and 2) The new account I created after this happened, which I very inconveniently have to use with an email address I don’t typically use, is now not processing my payments (I have checked with my CC company and they say it is absolutely not an issue on their end). Their solution to this, which they did not offer until HOURS after I had contacted them, was to recommend I try an alternative card. By this point, I had had my spouse place my order on his account, and even then, it was over an hour late and missing items. Caviar, get it together please.",You are so annoying OMG,caviar-order-food-delivery,931355786,"{'id': 13229115, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-31T20:47:38Z'}"
1,False,Never again!,2019-08-10 04:54:52,"I used to be a loyal customer of Caviar. I ordered a couple times a week for probably a couple of years. But the last 2 months things have gone downhill fast. The last 3 times I’ve ordered I’ve had bad experiences.

The first one, I ordered a salad from a place about a mile from my house around 7:30pm. The restaurant closes at 9 so there was plenty of time to fulfill the order before close. Long story short, I waited 2 hours and never got my salad. The estimated delivery time kept getting pushed out. When it said 9:15, I thought the driver was picking up the order just before close and I’d still get it. Nope. I found myself at 9:45pm without food & with few options given other restaurants were closing. Luckily I had food at home. Caviar refunded my order and acted like that was a special favor they were doing for me but that’s just basic curiosity given I never got any food. When I pushed back, they gave me a $10 credit- not even enough for a meal. They didn’t even really apologize- very poor customer service.

The about a week later, and again tonight, my order took over 2 hours to deliver after multiple updates to the ETA. In both cases, I’d already made other food plans because I was hungry and not sure I’d ever get my order given the previous experience. 

I’m deleting the app. They’ve permanently lost a previously very good customer.",braska707,caviar-order-food-delivery,931355786,"{'id': 10106926, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-08-10T18:20:00Z'}"
1,False,This app is undercooked,2020-02-23 18:41:48,"I really wanted to like Caviar because they have a great, and unique collection of restaurants. Sadly, however, I’m fresh off of my second poor experience using this app. 

To start, it’s hard to get accurate updates on what’s happening with your order because the app time stamps mean virtually nothing and the GPS function doesn’t really appear to move with your courier. I’ve had food come up to an hour later than the estimated delivery time— and of course it was cold by then. 

This time, my delivery time continued to be delayed and I also wasn’t able to connect with my server by phone for an update. A mix up in contact information (that I did not provide) meant someone else almost received my food. 

Frustrated by this and not knowing what was happening with my order, I contacted customer service. As I’m opening the chat my order arrives with a very confused courier. I let the customer service rep know my food had arrived and that seemed to sum up the issue for her... nevermind that everything leading up to that went haywire. I appreciate that she was polite but poor service is still poor service and it left a bad taste in my mouth. 

Long story short, I’ll stick with other food deliver services that a) deliver food hot, on time and to the right person b) have customer service reps who acknowledge and work to address customer dissatisfaction.",xoBGxo,caviar-order-food-delivery,931355786,"{'id': 13656087, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Alex in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-02-24T04:05:13Z'}"
1,False,Increasingly unhappy with Caviar,2019-04-17 02:35:07,"I keep having poor experiences with Caviar. It seems like they aren’t doing much to connect with their restaurants to ensure a good experience. I recently placed a large order, and after waiting for nearly 2hours found out that the restaurant was too busy to prepare my order. Caviar did nothing to connect with me and let me know what was going on. I had to contact their customer service to cancel the order. They “refunded” my order by giving me a credit in Caviar, WHICH EXPIRED IN TWO WEEKS, rather than an actual refund on my credit card. Then tonight, despite me checking the options for “cancel my order” rather than allowing the restaurant to make substitutions, they delivered food that I didn’t order, and that one of my kids couldn’t even eat because of allergies, because they substituted food (at an extra charge!!) rather than cancelling. I haven’t had any of these problems with other delivery services, just Caviar.",Gfrtyhfd,caviar-order-food-delivery,931355786,"{'id': 8264410, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-04-17T19:47:36Z'}"
1,True,Spoiled caviar,2019-03-07 22:55:41,This app is terrible. I’ve never posted a review for an app before but feel a strong moral obligation to do so about Caviar. I just don’t want anyone else to have to deal with the level of ineptitude or dishonesty that typifies the Caviar experience as I’ve had it. They promise you delivery times that are routinely wrong by multiples not percentages. For instance an order that they say will take 30 minutes will take 90 minutes (3X).  To make matters worse they send you updates that promise delivery in say “around 5 minutes” and then update that several times so it ends up being 35 minutes. Once the food finally arrives it’s often inedible owing to the length of time the delivery has taken. At this point I would question the credibility of any restaurant that would employ this app. The food delivery business is becoming increasingly crowded and choosing a credible delivery service should be a reflection on the place that chooses it. Caviar is clearly the wrong choice.,be honset321,caviar-order-food-delivery,931355786,"{'id': 7624950, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-03-07T22:55:42Z'}"
1,False,Went downhill,2021-01-09 03:43:21,"Caviar used to be an awesome app. Ever since it merged with DoorDash there have been so many problems and the app is horrible.  DoorDash has completely ruined the app and the experience. It is very rare to get a completed meal. We’ve had so many issues: the app crashed and our meal was an hour and half late (and we had to pick it up), multiple times the app has said our food was prepared, picked up and delivered within the first 5 minutes of ordering which was wrong (we had to call the restaurant and go pick it up since the app glitched and there was no one to deliver it, not the restaurants fault), and a few times we got the wrong food/they didn’t pick up everything. We used Caviar all the time at the beginning of the pandemic. Now with the DoorDash merge the app is unusable and majority of the time we don’t get our food or it’s cold by the time we get it because we had to pick it up ourselves. We are done using Caviar and/or DoorDash.",blc717,caviar-order-food-delivery,931355786,
5,False,LOVE,2020-11-22 03:47:19,"This was exactly like door dash like exact. Same layout and everything just easier to use IMO. I really like this app because it shows other places not usually on a food ordering app. The local and small businesses are having trouble especially the ones who can’t get on with other apps. They had a great deal for 50% off (up to 25$) I misread and thought it meant 25$ discount not 25 dollar limit. Lol either way I 10/10 reccomend to a friend speaking of including a friend. It’s let’s you share an order with someone if you make it a gift. No extra charge, as of now. I used this feature to share the route with my bf. 

Not a sponsored review although I wish it was 🤣",.:Play your French horn baby:.,caviar-order-food-delivery,931355786,
