isEdited,review,developerResponse,date,rating,title,userName,app_name,app_id
False,"Filtering out high price restaurants is already a feature, I find the opposite also useful on some occasions.","{'id': 8883490, 'body': 'Hello Eli Lovelace, Thank you for sharing your valued feedback.', 'modified': '2019-05-27T18:45:25Z'}",2019-05-11 01:32:35,4,Allow to filter out low price options,Eli Lovelace,seamless-local-food-delivery,381840917
False,"You’ll be in the middle of an order, switch over to another app for something, switch back and Seamless will have crashed and you have to start over from scratch. No other app does this. Very frustrating.","{'id': 8438470, 'body': 'Hello tangoTHEmango33, we are sorry you had a negative experience with our app. If we can be of assistance, please reach out to (877) 585-1085 or help@seamless.com, we would be glad to help!', 'modified': '2019-04-29T23:29:25Z'}",2019-04-28 00:52:29,2,Crashes constantly,tangoTHEmango33,seamless-local-food-delivery,381840917
False,Love the option to pay with Venmo when my card doesn’t work,"{'id': 4657396, 'body': 'Hi Marshmallow shoes! We appreciate your feedback. Have a good day!', 'modified': '2018-08-14T23:34:04Z'}",2018-08-13 17:23:33,5,Thank you,Marshmallow shoes,seamless-local-food-delivery,381840917
False,Would be great to be able to order from the road aka with just cell service. Otherwise great.,"{'id': 4279240, 'body': 'Hi bcatnyc07. Thanks for the review and feedback. We will pass this suggestion along. Have a wonderful day!', 'modified': '2018-07-17T21:25:36Z'}",2018-07-12 23:18:57,4,Only downside is it needs WiFi,bcatnyc07,seamless-local-food-delivery,381840917
False,"I just like food and seemless helps in getting food to me. It’s the fastest way to my heart, really. I expect pizza to be here in 30 minutes. How great is that? ❤️","{'id': 3987705, 'body': 'Hey Señor Mochila. That is great! Thank you for reaching out! Have a wonderful day.', 'modified': '2018-06-26T16:37:24Z'}",2018-06-24 21:06:01,5,I like food.,Señor Mochila,seamless-local-food-delivery,381840917
False,"Food options in my area pretty terrible. But whenever I have a problem, Seamless is good about rectifying the situation.","{'id': 3788209, 'body': 'Hi Carmulo! Thank you for your feedback! Have a great day!', 'modified': '2018-06-10T22:58:54Z'}",2018-06-09 01:26:11,5,Great Customer Service,Carmulo,seamless-local-food-delivery,381840917
False,Absolutely love this app! So happy to have heard about this from a friend.  I think it’s so much better than uber eats and I have yet to have an issue with Seamless !,"{'id': 2883167, 'body': 'Hi Gina Lauren! Thank you for your feedback!', 'modified': '2018-03-21T04:23:10Z'}",2018-01-12 20:35:31,5,Amazing app!,Gina Lauren,seamless-local-food-delivery,381840917
False,"The app itself is sometimes glitchy and slow, but other than that, good app in terms of what it offers","{'id': 3736882, 'body': 'Hello Lizzzzzzzzzzzzzžż! We thank you for that feedback. We can forward this information to our product to review. Glad we are able to provide online ordering as easy peasy. Hope you have a great day.', 'modified': '2018-06-06T06:07:36Z'}",2018-06-03 22:54:45,4,"Good, but sometimes slow",Lizzzzzzzzzzzzzžż,seamless-local-food-delivery,381840917
False,"Same like Grubhub, coupons never work and always mess up the food. It's not all totally Seamless' Fault. But the restaurant that send you COLD, HARD, OLD food that nobody even want to eat if it's free. shouldn't even appears in any of these apps. And please don't send email with coupons if it's never can work.","{'id': 3294128, 'body': ""Hi EddieDiana! We're sorry to hear about the quality of the food you received as well as the issue with the coupons. Please reach out to our Customer Care at 877-585-1085 and we will be happy to help! Thank you for your feedback!"", 'modified': '2018-04-29T00:30:45Z'}",2018-04-27 02:48:25,2,Same as Grubhub,EddieDiana,seamless-local-food-delivery,381840917
False,"I love this app, but it frequently freezes up and sometimes causes my phone itself to freeze and I have to restart it. Happened with my 7 and now continues to happen with the X.","{'id': 8501265, 'body': ""Hi TheOGKC226! We're always looking for new ways to improve our app! We value and appreciate your feedback!"", 'modified': '2019-05-03T23:13:06Z'}",2018-02-08 01:43:29,3,Freezes my iPhone,TheOGKC226,seamless-local-food-delivery,381840917
False,Easy to find what you’re looking for. Easy to order. Just set the table and answer the door!,"{'id': 10559013, 'body': 'Thank you for using Seamless.  We appreciate your feedback', 'modified': '2019-09-06T19:47:29Z'}",2017-12-04 23:24:03,5,Couldn’t be any easier,Unlikely Gamer,seamless-local-food-delivery,381840917
False,"To make this app work I must delete it amd then re-download. Every time. Every single  tone. The app says “welp, that didn’t work, must be a planetary alignment issue” as if I want the app to try and be cute while it’s failing. If I delete the app and reinstall it it will work, then very next time -same thing. I have to suffer a cute failure message, delete the app, then reinstall it again. Infuriating.","{'id': 10558502, 'body': 'Thank you for using Seamless.  We appreciate your feedback', 'modified': '2019-09-06T18:35:40Z'}",2017-12-11 03:37:50,1,Must delete to work,02ben15,seamless-local-food-delivery,381840917
False,Works better than the desktop website - super convenient!,,2017-10-08 21:56:14,5,Works better than desktop!,Claire Bear 911,seamless-local-food-delivery,381840917
False,"I eat here way more than I should admit being a chef myself but it’s well worth the professional shame I feel to indulge in the Cheesy gooey pies served up here. 
Love it. Keep it up:)",,2020-06-18 17:50:09,5,La Rondine Pizza,ecmarks,seamless-local-food-delivery,381840917
False,"This is an app that most people need, but if anything goes wrong on your order, their customer service is awful more often than not.",,2021-11-02 01:25:25,3,"Necessary app, but customer service is not good",Dack Floro,seamless-local-food-delivery,381840917
False,"I have a weekly line of credit provided by my employer to use on Seamless, but this balance information is nowhere to be found in the app, preventing me to use the app at all, and forcing me to use only the desktop version of Seamless. This app is useless for corporate workers that uses line of credit.","{'id': 24514210, 'body': 'Hello Gustavo de Brito, Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you', 'modified': '2021-08-15T19:47:54Z'}",2021-08-13 17:36:46,1,Seamless app is useless without the line of credit info,Gustavo de Brito,seamless-local-food-delivery,381840917
False,The service fees come up to the price of a meal. On top of that and the only thing I’ve accumulated over the years of using the app is a $20 credit for any pick up order I make. I downloaded the app for the delivery service.,"{'id': 24315097, 'body': ""Hello Marma9x, Thank you for taking the time to provide us feedback about your experience. We are sorry to hear that your experience didn't go as planned. Please contact our care department at  https://www.grubhub.com/help/contact-us, if we can further assist you. Thank you."", 'modified': '2021-08-04T14:10:57Z'}",2021-08-03 04:13:13,3,Marlon,Marma9x,seamless-local-food-delivery,381840917
False,Not sure if this was the driver's fault but I put in my order correctly. Come to find out that some things are missing. Never again. Also UI needs to be improved on. Take a look at Postmates and get some ideas from there.,,2020-09-08 04:43:18,2,Late Delivery; Wrong Order,astramateria,seamless-local-food-delivery,381840917
False,"Despite clear instructions, not a single order since Covid struck has followed my contact-free instructions - just drop it at the front door and text. Tonight’s deliveryman attempted to come up the elevator. The app and restaurants are clearly not doing enough to provide any true contact-free option.",,2020-07-19 01:47:54,2,No contact-free delivery,FixThePicIssue,seamless-local-food-delivery,381840917
False,"Several orders have not been delivered with no notification so I’ve missed lunch on multiple occasions which is a huge inconvenience.

Thank you.
Marc Mulholland","{'id': 11197905, 'body': 'Oh no! We deeply apologize that this was your experience and we would love to help! Please give us a call at 877-585-1085 so we can look into this for you! \n', 'modified': '2019-10-11T16:10:59Z'}",2019-10-09 18:05:33,5,Orders not delivered,Marcus_em,seamless-local-food-delivery,381840917
False,Small fonts and grey fonts sometimes difficult to read,"{'id': 13898592, 'body': 'We apologize for any issues and appreciate this feedback!\xa0\xa0\n', 'modified': '2020-03-06T14:36:56Z'}",2020-03-03 23:25:28,4,Fonts difficult to read,irregular user,seamless-local-food-delivery,381840917
False,It’s hard to find a place to order from on the app since the filters don’t tell you the fees or delivery charges until checkout. When the filter is I’m set it does not let you choose “no deliver”,"{'id': 11808883, 'body': 'Hi fooooooooood! , We really appreciate your feedback, Have a fantastic day!', 'modified': '2019-11-12T23:25:30Z'}",2019-11-09 18:39:01,2,Fees are difficult to navigate until your in checkout,fooooooooood!,seamless-local-food-delivery,381840917
False,"Seamless is known in New York by the restaurants for having the fewest drivers of all delivery service. Once again, after two hours of waiting for our food and one hour of dealing with customer service, all they could offer is a cancellation and a refund. A complete waste of time.","{'id': 11808402, 'body': '""Hello sebergma, We apologize for the inconvenience. Please reach out to customer care so we can assist you at 877-585-1085 Thank you', 'modified': '2019-11-12T22:23:13Z'}",2019-11-04 01:20:20,1,"Unreliable deliveries, terrible customer service",sebergma,seamless-local-food-delivery,381840917
False,Ive ordered through seamless several times now and i wish the food courier and restaurant would communicate more. Ive had items missing and I've tipped a courier that brought me my food only to find out both of my drinks had spilled in the bag. I don’t recommend this app at all.,"{'id': 10539969, 'body': 'Thank you for your feedback and suggestions.  We appreciate your business. ', 'modified': '2019-09-05T18:30:49Z'}",2019-07-28 02:00:10,2,Terrible,RomeroJF,seamless-local-food-delivery,381840917
False,Seamless is easy and fast. I love it. I highly recommend if you never used them. Fantastic customer service as well!!!,"{'id': 9156078, 'body': 'Thank you! We appreciate that. we hope to keep you happy for years to come!', 'modified': '2019-06-13T18:13:13Z'}",2019-06-12 22:53:57,5,Seamless,Spesh1,seamless-local-food-delivery,381840917
False,I am shocked that seamless doesn’t reward its loyal customers with discounts or coupons ever. Seriously disappointing.,"{'id': 9156057, 'body': 'We are sorry to hear that. We appreciate the feedback. we are listening.', 'modified': '2019-06-13T18:11:40Z'}",2019-06-12 00:09:38,5,Special Offers,lor1221,seamless-local-food-delivery,381840917
False,Really satisfied with the order and timely service. Keep it up!,"{'id': 6344057, 'body': ""Hey Sisi Lee, Thanks so much for the feedback! So glad to hear you're enjoying the app."", 'modified': '2018-12-11T20:45:45Z'}",2018-12-09 23:29:50,5,First time user of this type of app,Sisi Lee,seamless-local-food-delivery,381840917
False,I would like more coupons,"{'id': 3585293, 'body': ""Hey there! Thank you for your feedback. Feel free to check Seamless' Facebook or Twitter for promotional codes as we do occasionally give out coupons there. We look forward to serving you soon!"", 'modified': '2018-05-24T17:47:49Z'}",2018-05-23 16:14:22,5,Not enough coupon codes,👂👽🙈💨,seamless-local-food-delivery,381840917
False,"My only shot at decent food in deep Bushwick,NY. I do like the subway ads and thought my latest delivery note might be a worthy candidate. I can change this to 5 stars right?!😳😉","{'id': 4183466, 'body': 'Hi Dtt! Thank you for your feedback! Have a great day!', 'modified': '2018-07-10T21:12:29Z'}",2018-07-10 00:40:27,4,I use it all the time,Gibsoiré,seamless-local-food-delivery,381840917
True,I am really disappointed in this app I made an order out to a restaurant and every time I refreshed the app to see how long my order was going to take the wait time got longer and longer to the point where the estimate a time where is nowhere near the amount of time I actually waited it's just disappointing,"{'id': 4096756, 'body': 'Hi Hungry. We are sorry to hear about the delay you experienced with your order. You can contact our Customer Care department at 1-877-585-7878 and they can check on an order for you.', 'modified': '2018-07-08T01:33:54Z'}",2018-07-08 01:33:54,1,Disappointment,Hungry...........,seamless-local-food-delivery,381840917
False,"Hi guys, it seems like your latest build doesn’t support Apple Pay anymore. Would be great if you guys could fix it","{'id': 3600253, 'body': 'Hey Lambossjones, We like to make sure everyone has the latest update of our app. Thank you for your feedback', 'modified': '2018-05-25T18:59:51Z'}",2018-04-30 23:20:12,5,Regression,Iambossjones,seamless-local-food-delivery,381840917
False,"So convenient! I travel a lot for work, and this is the best app to get my food to my different locations! You have to try it!","{'id': 3179306, 'body': ""Hi Vicky1982! We're thrilled to aid in all of your food adventures! Thank you for your feedback and continued business!"", 'modified': '2018-04-19T00:21:25Z'}",2018-04-13 16:49:30,5,Love it!,asalazar454,seamless-local-food-delivery,381840917
False,I use seamless all the time. Fast and easy way to get food without having to call or leave the house.,"{'id': 3108087, 'body': 'Hey Slb5418! We love that we can help making ordering food from home a great experience! Thank you for your feedback!', 'modified': '2018-04-12T02:02:01Z'}",2018-02-21 17:36:30,5,Good app,Slb5418,seamless-local-food-delivery,381840917
False,"I’ve only had a delivery problem once and it was the restaurant’s fault, not seamless. (No 1 Sushi, Pearl River NY..horrible service!)
In general the delivery times are accurate and seamless makes ordering in easy!","{'id': 3059766, 'body': 'Hi RandomOpponent302! We appreciate your feedback. Thanks for being an awesome Seamless diner.', 'modified': '2018-04-07T21:05:41Z'}",2018-03-24 17:48:32,4,Recommend using.,RandomOpponent302,seamless-local-food-delivery,381840917
False,"Sometimes the food can be hit or miss. But the people are always nice. Also, I’m happy to see that some of the proceeds are going to the National LBGTQ Chamber of Commerce",,2021-06-08 17:26:23,5,Happy customer,to-dah,seamless-local-food-delivery,381840917
False,"I love using seamless and I use this app more than once a week, but very frequently it causes my phone to freeze and crashes repeatedly. This is the only app this happens with; I am always up to date with the latest iOS.","{'id': 10558056, 'body': 'Thank you for using Seamless.  We appreciate your feedback', 'modified': '2019-09-06T17:39:19Z'}",2017-12-15 02:18:39,3,"Love the app, hate the crashes.",Kaitrosea,seamless-local-food-delivery,381840917
False,"The iPad app is broken. Kept getting “must verify address” pop ups that said needed street, city and zip— with one text field provided. Twice spinners with dimmed backgrounds stayed up forever, needing to force quit. 

And how is it possible when you switch to iPhone, the order doesn’t transfer— it’s the same account.",,2017-11-13 01:11:10,2,iPad app broken,mikexcite,seamless-local-food-delivery,381840917
False,Super efficient when your time management at work is crucial and your hunger doesn’t have to suffer.,"{'id': 11808655, 'body': 'Hi Sbu422, We are glad we can help. Have a geat day!', 'modified': '2019-11-12T22:53:36Z'}",2019-11-05 22:01:32,5,At Work,Sbu422,seamless-local-food-delivery,381840917
False,All my saved restaurants are gone. Searching for restaurants always provides places that don’t deliver to my neighborhood. Constantly bombarded with this “perk” stuff trying to get me to pay more money. Overall less user friendly than it used to be. Not sure why they decided to mess with a good thing.,"{'id': 23215064, 'body': 'Thank you for taking the time to provide feedback about your experience. Please contact us at grubhub.com/help.contact-us so we can look into this for you', 'modified': '2021-06-06T02:38:46Z'}",2021-06-04 23:11:36,1,"Ain’t broke, they broke it",FrustratedRobot,seamless-local-food-delivery,381840917
False,"The recent redesign made it so hard to use I switched to Uber Eats. The update eliminated my library of favorites, including the ability to like a restaurant, and adds way too many steps to the ordering process when you want to just order from your favorite standbys or the restaurant you’ve saved for a special treat.",,2020-11-13 14:07:59,1,Worst UX redesign ever,Jade007nyc,seamless-local-food-delivery,381840917
False,Fantastic app! Lots of choices. Food has been great in the many months I’ve used it. Some places deliver faster than others and most prices are fair or good.,"{'id': 14036838, 'body': 'Thanks for being a Seamless diner and we are glad you had a positive experience!', 'modified': '2020-03-14T16:15:29Z'}",2020-03-07 20:50:00,4,Great Food Service App,XxSantos32xX,seamless-local-food-delivery,381840917
True,"At every turn, this app seeks to blame restaurants for their own inability to deliver even reasonably on time. They are lucky they already have a monopoly on nyc, otherwise they would find themselves in dire straits. I am categorically disappointed by their futile efforts","{'id': 12603693, 'body': 'Hello badboi712, we are sorry to hear you had a bad experience, please DM us with your email address so we can further assist you.  Thank you.\n', 'modified': '2019-12-28T07:42:14Z'}",2019-12-28 07:42:14,3,Disappointing,badboi712,seamless-local-food-delivery,381840917
False,I was charged twice for my order because of lagging,"{'id': 7810782, 'body': 'Hi margot from bk, We are so sorry for the inconvenence. Please call in should you need further assistance 877-585-1085 Thank you', 'modified': '2019-03-19T21:27:31Z'}",2019-03-11 19:46:36,5,Charged twice,margot from bk,seamless-local-food-delivery,381840917
False,Decent app menus are not always up to date so you end up over charged. Good news is customer service from seamless is great and correct the situation simply wish there was a way for the restaurant to correct mistakes,"{'id': 8963979, 'body': ""Hi Mike C501! Thank you for your feedback. We are truly sorry for the issues with some of the restaurant's menu and will look into this issue. Thank you."", 'modified': '2019-06-01T18:40:08Z'}",2019-05-31 23:03:20,3,Ehh,Mike C 501,seamless-local-food-delivery,381840917
False,Didn’t let me use the coupon that was specifically sent to my email for signing up!!,"{'id': 7793546, 'body': 'Hi StixOfBread, we are sorry to hear about that coupon issue! Please feel free to reach out to us at 877-585-1085 or chat us at www.seamless.com/contacts. They will be able to assist you with your concern. Thank you for reaching out to Seamless!', 'modified': '2019-03-18T22:15:40Z'}",2019-03-06 01:32:54,5,Ok but...,StixOfBread,seamless-local-food-delivery,381840917
False,I love seamless! I feel like all it’s other competitors are more expensive! It finds the places near by. New and old! I have no complaints!,"{'id': 7479962, 'body': 'Hello Flowerbomb988, Thank you so much for reaching out with this great feedback. We appreciate it.', 'modified': '2019-02-26T20:15:19Z'}",2019-02-16 14:59:46,5,Must have!,Flowerbomb988,seamless-local-food-delivery,381840917
False,It’s expensive and often wrong. I cannot order some kind of food,"{'id': 6688286, 'body': ""Thank you KuneLee for your feedback! We are always looking for the room to grow, don't be surprised if you see some of your favorite locations on our site in the near future! Please feel free to reach out to us at 800-256-1020 or chat us at https://www.seamless.com/help/contact-us if you ever have concerns with the food."", 'modified': '2019-01-05T16:55:56Z'}",2018-12-31 19:33:00,5,Not really good,KuneLee,seamless-local-food-delivery,381840917
False,Thanks to make me eat at home when I’m off from my job i don’t really feel go out to buy food thanks,"{'id': 4566022, 'body': 'Hi Jocelyn Josue! Glad we could help! Thank you for using Seamless.', 'modified': '2018-08-07T23:09:51Z'}",2018-08-06 18:26:54,5,Happy meal,Jocelyn josue,seamless-local-food-delivery,381840917
False,I’ve gotten great service from the staff at Seamless. I appreciate it whenever a restaurant goofs up and customer service swoops in the fixes it. Thank you!,"{'id': 3788214, 'body': ""Hi, Eaenyc! You're very welcome! Have a great week!"", 'modified': '2018-06-10T22:59:54Z'}",2018-06-09 02:15:58,5,Appreciated!,Eaenyc,seamless-local-food-delivery,381840917
False,No running balance on main screen. —  no distance on restaurants page screen ..    to much back and forth page flipping .. terrible design :::,"{'id': 3915239, 'body': 'Hi  app dev prof. Thank you for reaching out. Enjoy your day!', 'modified': '2018-06-20T19:35:22Z'}",2018-06-10 01:16:59,4,Poor GUI,app dev prof,seamless-local-food-delivery,381840917
False,More than 10 stars is an appropriate review even with minor flaws emphasis on minor really I think this is better than post mates and Uber eats,"{'id': 3275015, 'body': 'Hey random narwal, we appreciate your loyalty. As always Happy Eating!', 'modified': '2018-04-26T21:28:04Z'}",2018-03-31 02:34:35,5,Amazing,random narwal,seamless-local-food-delivery,381840917
False,Easy to place orders. Fast and they give you plenty of notifications about your order.,"{'id': 3108334, 'body': ""Hello Gordotranquilo14! We're delighted to hear that we have made ordering food online a Seamless experience! Thank you for your feedback!"", 'modified': '2018-04-12T02:22:47Z'}",2018-02-24 22:44:39,5,Great app,Gordotranquilo14,seamless-local-food-delivery,381840917
False,I order a little to often and never experienced bad service nor technical malfunctions thank you guys keep up the great work ☝🏻💯,"{'id': 2869954, 'body': 'Hi PrincessJulii! Thank you for the awesome feedback! Have a great day!', 'modified': '2018-03-19T23:25:36Z'}",2017-10-16 23:16:47,5,Love them❤️,PrincessJulii,seamless-local-food-delivery,381840917
False,"Convenient when you are someplace where you are not familiar with your surroundings. I recommend it, it is my go to app when I am traveling for work or pleasure.","{'id': 3060251, 'body': ""Hi Acdoubleg! We're glad to hear that we have been able to aid in your food adventures! We are always here to make your food visions come true from any location. We appreciate your feedback and continued business!"", 'modified': '2018-04-08T01:21:06Z'}",2018-01-24 16:54:49,4,Go to App for takeout,Acdoubleg,seamless-local-food-delivery,381840917
False,"Since updating my iPhone 6s to iOS 11 (and a few times before), the app has caused my phone to stall and sometimes crash. Seamless has one of the least graceful failure and recovery states I’ve experienced with any modern software. Please ask more of your engineers and resolve this issue. Also, the UI feels clunky.",,2017-10-24 21:39:36,2,Issues with iOS 11 on iPhone 6s,Double7Oh,seamless-local-food-delivery,381840917
False,"They never let me down! Always the best pizza, always arriving warm, always the fastest delivery and the delivery guy is also super nice! Thank you!!!",,2021-04-17 01:34:00,5,They are always the best,Stellas24,seamless-local-food-delivery,381840917
False,"I've used Seamless back when it was called Seamless web and we ordered evening dinner during busy season.  I like the app, but I'd like to see better dispute-resolution features if a restaurant forgot something or made a mistake on the order.  Can't just be one-way eCom anymore.","{'id': 2449870, 'body': 'Hello Saki Suzuki! Thanks for being a value Seamless diner. We are sorry for the inconvenience. We will record your feedback and pass it on to the correct department for further review.', 'modified': '2018-01-31T00:12:08Z'}",2017-10-12 00:22:07,3,Good App Overall,Saki Suzuki,seamless-local-food-delivery,381840917
False,"Works about 3 out of 5 times, then totally freezes up. Freezes the whole phone - I have to actually restart my iPhone to get it running again. How can you release something like that?",,2017-10-10 18:09:04,3,New version freezes,Rothyman1,seamless-local-food-delivery,381840917
False,"Seamless is great at what I’d does, but unfortunately the fees have taken from its affordability and being able to bridge consumers to restaurants.  Perhaps going back to basics would be make it closer to perfect.",,2021-09-24 17:44:21,4,Seamless great idea questionable fees:,Fan of NYPost,seamless-local-food-delivery,381840917
False,I used to use seamless a lot but closed my account and deleted the app because of constant terrible service from the vendors and seamless themselves meanwhile they just keep raising prices and adding hidden fees. There are other better options out there or just order direct from the restaurant.,"{'id': 23893070, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your time with us didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you', 'modified': '2021-07-13T02:26:25Z'}",2021-07-11 23:05:23,1,Service has gotten terrible,384087,seamless-local-food-delivery,381840917
False,"the app was fine before. i was able to save my favorites and sort the restaurants using more than one criteria. those things aren’t possible now. the only good thing to come of that is that i don’t use the app as much and actually leave my home to go see what’s out there.

the usability and ease was the only reason i put up with the fees.

and on top of that, i can’t delete my account. you made an app that i hate using and i can’t delete my info from your system.

and it’s evident that you don’t care. you use the same cookie-cutter customer service response asking us to call you. there’s nothing to tell you other than you broke your app.","{'id': 20006524, 'body': 'Thank you for your feedback about our App. If there is anything we can do to assist with this situation, please reach out to a member of our Customer Care team at 877-585-1085.', 'modified': '2020-12-26T18:30:17Z'}",2020-12-24 19:13:02,4,make it easier to delete my account if your going to ruin the usability,nickname must be less that 30,seamless-local-food-delivery,381840917
False,"whoever did the app redevelopment did an atrocious job. Not only from a U/X experience point of view but quality control as well. The new app update is completely littered with issues. I’m over contacting customer support to troubleshoot their own app. I’m moving to Uber Eats. Peace out Seamless/Grubhub, i’m not coming back","{'id': 21273671, 'body': ""Hello LongTimeUser1234, Thank you for taking the time to provide us feedback about your experience. We are sorry to hear that your experience didn't go as planned. Please contact our care department at 877-585-1085, so we can look into this matter further for you. Thank you."", 'modified': '2021-02-24T20:21:25Z'}",2021-02-15 18:16:20,1,Leaving to Uber Eats after almost 10 yrs of using Seamless,LongTimeUser1234,seamless-local-food-delivery,381840917
False,"Moved. Updated my address. Ordered. It went to my old address. Of all features, just get the address right. Ruined my night. 

First if I update my address have it reflect through everywhere. Obviously. Worst case, Warn me if I order to a place a mile away! Please get the basics right and stop ruining nights like that.","{'id': 19624390, 'body': ""Hello 怒ってっる, Thank you for taking the time to provide us feedback about your experience. We are sorry to hear that your order and experience didn't go as planned. Please contact our care department at 877-585-1085, so we can look into this matter further for you. Thank you."", 'modified': '2020-12-08T16:02:38Z'}",2020-12-07 01:53:39,1,Awful address management,怒ってっる,seamless-local-food-delivery,381840917
False,There’s no way on the app to contact someone about an issue. It’s the second time that an order is really late and the restaurant won’t pick up their phone. It’s extremely frustrating that I paid a delivery fee to seamless and can’t even get it in a timely manner.,,2020-11-07 18:21:54,1,No way to contact someone about issues,bklynlvr,seamless-local-food-delivery,381840917
False,I order a salad at least once a week always on time and always yummy,,2020-10-26 21:59:32,5,Always good,jana.nitti,seamless-local-food-delivery,381840917
False,I had an issue go wrong with my order and they shrugged their shoulders...,,2020-09-06 04:18:02,5,Terrible when things go wrong,jkeyes75,seamless-local-food-delivery,381840917
False,Easy to use; gets the job done to order food when hungry!,"{'id': 12552695, 'body': 'Hello Brooklyn Gal Using Apps, We appreciate you sharing. Thank you for your feedback!', 'modified': '2019-12-23T18:51:25Z'}",2019-12-09 00:27:45,5,Efficient!,Brooklyn Gal Using Apps,seamless-local-food-delivery,381840917
False,2 of the last 3 times I ordered I waited over an hour and my food never came. The customer service representative couldn’t get in touch with the driver and didn’t offer any additional credits either time even though it’s the only app I use for ordering. I will be deleting the app and switching to DoorDash,,2020-04-19 23:16:23,1,Not getting my orders,Taco Daniel,seamless-local-food-delivery,381840917
False,This had been the easiest and most user friendly I have experienced,"{'id': 12240072, 'body': 'Thanks for contacting us! We appreciate the feedback. We love to hear about the great experience. Thank you\r\n', 'modified': '2019-12-06T01:29:51Z'}",2019-12-04 11:02:51,5,Review,TatnGarmom,seamless-local-food-delivery,381840917
False,Thank you seamless for helping me support my food addiction.  I’ve started at 600lbs but now I’m at 598 after months of eating healthy via seamless,"{'id': 9156020, 'body': 'Thanks for the feedback.', 'modified': '2019-06-13T18:08:29Z'}",2019-06-11 23:52:17,5,My 600lb life,kunal preet singh,seamless-local-food-delivery,381840917
True,Show all fees on restaurant landing page. People should know before shopping. And make the delivery fee a filter again please. Until then im out. Order directly from restaurants people- it helps you and the restaurant.,"{'id': 8321746, 'body': 'We are so sorry to hear that you are not able to see fees that are being charged before you start shopping.  If we can help you out with that give us a call at 877-585-1085.', 'modified': '2019-08-10T22:59:13Z'}",2019-08-10 22:59:13,3,Delivery fees hidden,Agolden1234567,seamless-local-food-delivery,381840917
False,Hey ill type in healthy and have mccdonalds show up? Type in raw vegan and hallal shows up? Need more accurate search results.,"{'id': 7736856, 'body': ""Hi msosososscared! We're always looking for new ways to improve our app! We value and appreciate your feedback!"", 'modified': '2019-03-14T17:40:11Z'}",2019-02-27 20:05:21,5,search,imsosososscared,seamless-local-food-delivery,381840917
False,"I love using the Seamless app to order food from my favorite spots! It’s easy, hassle-free, and convenient. Highly recommend it.","{'id': 5616213, 'body': 'Hi Tapman2711, Thank you so much for this feedback. Have a wonderful day!', 'modified': '2018-10-23T01:03:19Z'}",2018-10-21 14:43:54,5,Great app to order food!,Tapman2711,seamless-local-food-delivery,381840917
False,What’s there not to like? Nothing! I get to order from a large selection of restaurants and only need 1 app to do so. 😍,"{'id': 5632825, 'body': 'Hi CJJacobs,\n\nWe like having you as a Seamless diner!', 'modified': '2018-10-23T17:36:39Z'}",2018-09-28 04:10:47,5,Bravo!,CJJacobs,seamless-local-food-delivery,381840917
False,So far so good. 5.00 fee and tip can be alot sometimes but you luck out and some places dont have a delivery fee so you can tip more.,"{'id': 3659182, 'body': 'Hi jlynville! Thank you for the awesome review! Your feeback mean everything to us! We are happy to hear you are enjoying our platform!!', 'modified': '2018-05-30T22:43:17Z'}",2018-05-28 20:23:38,5,So far so good,jlynville,seamless-local-food-delivery,381840917
False,"Had problems with apple pay a few weeks back, but now that everything is back to normal, couldn’t be happier ordering my breakfasts and dinners.","{'id': 3915197, 'body': 'Hey mrrubble we are glad you fix the issue with your apple pay! Welcome Back!', 'modified': '2018-06-20T19:32:59Z'}",2018-06-10 20:37:52,4,Hunger Pains No More,mrrubble,seamless-local-food-delivery,381840917
False,I would like to be able to pull up a previous order and use it as a basis to modify it for a new order. It’s hard to get to a modify point. I’d like it to be an option from when you enter the prior order listing.,"{'id': 3686713, 'body': 'Hello esmThree, thank you for taking the time to leave some feedback. We are happy to give this information to the product team for review.', 'modified': '2018-06-01T15:19:31Z'}",2018-05-31 19:15:26,2,Become more confusing,esmThree,seamless-local-food-delivery,381840917
False,Better than it used to be,"{'id': 3641126, 'body': ""Hello SpacemanSpade! We're ecstatic that we have improved our service and app for you! We hope to continue improving our system to make it even better for you!"", 'modified': '2018-05-29T15:43:30Z'}",2018-05-26 18:05:39,5,Better version,SpacemanSpade,seamless-local-food-delivery,381840917
False,I usually don’t write reviews but this app is just perfect that I had to take a minute and let people know,"{'id': 3598140, 'body': 'Hello, puertoryco! Thank you for your feedback! We are so glad you are enjoying our services!', 'modified': '2018-05-25T15:20:17Z'}",2018-05-24 21:38:52,5,Perfect,puertoryco,seamless-local-food-delivery,381840917
False,What would we do without these apps?! I love how easy it is and the reminders it sends me after I order!,"{'id': 3128543, 'body': ""Hey doctahbooker! We appreciate your positive comments! We're glad you're pleased with our service. Have a wonderful day!"", 'modified': '2018-04-13T20:41:23Z'}",2017-10-07 01:45:52,5,My go to... it's seamless to order from this site!!,doctahbooker,seamless-local-food-delivery,381840917
